t,midx1,midx2,midx3,midx4,midx5,midx6,midx7,midx8,midx9,midx10,midx11,midx12,midx13,midx14,midx15,midx16,midx17,midx18,midx19,midx20,midx21,midx22,midx23,midx24,midx25,midx26,midx27,midx28,midx29,midx30,midy1,midy2,midy3,midy4,midy5,midy6,midy7,midy8,midy9,midy10,midy11,midy12,midy13,midy14,midy15,midy16,midy17,midy18,midy19,midy20,midy21,midy22,midy23,midy24,midy25,midy26,midy27,midy28,midy29,midy30
0.52,1.1835,1.2179,1.2524,1.2867,1.3208,1.3551,1.3893,1.4236,1.4581,1.4926,1.5271,1.5616,1.596,1.6305,1.6649,1.6994,1.7339,1.7684,1.8029,1.8373,1.8718,1.9054,1.9389,1.971,2.0014,2.0313,2.0629,2.0954,2.1283,2.1618,1.4431,1.4408,1.4383,1.4382,1.4397,1.4339,1.43,1.4268,1.4249,1.4243,1.4243,1.4243,1.4245,1.4262,1.4281,1.429,1.4286,1.4275,1.4261,1.424,1.4218,1.4144,1.4063,1.3937,1.3773,1.3602,1.3464,1.3349,1.3245,1.3161
0.524,1.1788,1.2133,1.2479,1.2823,1.3167,1.3511,1.3856,1.4201,1.4546,1.4892,1.5237,1.5582,1.5927,1.6273,1.6618,1.6963,1.7308,1.7654,1.7998,1.8343,1.8688,1.9029,1.9373,1.9693,2.0012,2.0314,2.0623,2.0938,2.1254,2.1571,1.4431,1.4423,1.4409,1.4391,1.4375,1.4339,1.4314,1.4294,1.429,1.4283,1.4271,1.4257,1.4244,1.4238,1.4251,1.4265,1.4275,1.4284,1.4256,1.4237,1.4215,1.4165,1.4113,1.3986,1.3856,1.3687,1.3532,1.3392,1.3251,1.3114
0.528,1.1835,1.2176,1.2517,1.2859,1.3203,1.3546,1.389,1.4234,1.4578,1.4922,1.5266,1.561,1.5955,1.63,1.6644,1.6989,1.7333,1.7677,1.8022,1.8367,1.8711,1.9057,1.9382,1.9709,2.0011,2.031,2.0619,2.0935,2.1252,2.1571,1.4572,1.4521,1.4469,1.443,1.4418,1.4373,1.4348,1.4324,1.4303,1.4278,1.4253,1.4232,1.4221,1.4229,1.4247,1.4268,1.4287,1.4306,1.4319,1.4318,1.4297,1.4278,1.4169,1.4058,1.389,1.3719,1.3566,1.3427,1.3292,1.3161
0.532,1.1929,1.2265,1.2604,1.2943,1.3283,1.3621,1.396,1.43,1.4642,1.4983,1.5325,1.5666,1.6008,1.635,1.6692,1.7034,1.7375,1.7716,1.8058,1.8399,1.8741,1.9083,1.9419,1.9754,2.0059,2.0363,2.066,2.0954,2.1242,2.1524,1.4572,1.451,1.4457,1.4423,1.4405,1.4342,1.4299,1.4264,1.4243,1.4226,1.4208,1.4193,1.4181,1.4179,1.4191,1.4212,1.4237,1.4259,1.4281,1.4301,1.4304,1.4281,1.4222,1.4146,1.3994,1.3837,1.3668,1.3493,1.3309,1.3114
0.536,1.1882,1.2221,1.2562,1.2903,1.3245,1.3584,1.3924,1.4266,1.4609,1.4952,1.5295,1.5638,1.5982,1.6325,1.6669,1.7012,1.7355,1.7698,1.8041,1.8385,1.8728,1.9072,1.9414,1.9753,2.0082,2.0386,2.0694,2.0986,2.1262,2.1524,1.4572,1.4517,1.4469,1.4442,1.4425,1.4363,1.4319,1.4282,1.4257,1.4239,1.4224,1.421,1.4196,1.4185,1.4193,1.421,1.4231,1.4252,1.4265,1.4274,1.4276,1.4266,1.424,1.4182,1.4082,1.3921,1.377,1.3588,1.3384,1.3161
0.54,1.1929,1.2269,1.261,1.2948,1.3287,1.3631,1.3971,1.4314,1.4658,1.5002,1.5346,1.569,1.6034,1.6379,1.6723,1.7067,1.7411,1.7755,1.8099,1.8443,1.8787,1.9131,1.9475,1.9815,2.0145,2.0446,2.0756,2.1046,2.1335,2.1618,1.4619,1.4562,1.4514,1.4458,1.4406,1.4374,1.4322,1.4288,1.4267,1.4255,1.4244,1.4234,1.4224,1.4219,1.4225,1.4236,1.4251,1.4265,1.4279,1.4296,1.431,1.4316,1.4297,1.4239,1.4142,1.3975,1.3825,1.3638,1.3452,1.3256
0.544,1.1929,1.2262,1.2598,1.2932,1.327,1.3614,1.3954,1.4294,1.4635,1.4977,1.5319,1.5661,1.6003,1.6345,1.6687,1.7028,1.7369,1.7711,1.8052,1.8393,1.8734,1.9075,1.9414,1.975,2.0079,2.0395,2.07,2.1002,2.1265,2.1524,1.4619,1.4541,1.4473,1.4404,1.4367,1.4361,1.4328,1.429,1.4262,1.4241,1.423,1.4228,1.4228,1.4234,1.425,1.4275,1.4304,1.433,1.4358,1.4389,1.4417,1.4407,1.4352,1.4287,1.4192,1.4061,1.3906,1.3747,1.3525,1.3303
0.548,1.1882,1.222,1.256,1.2897,1.3235,1.3578,1.3918,1.4257,1.4597,1.4938,1.5279,1.5621,1.5963,1.6305,1.6646,1.6989,1.733,1.7671,1.8012,1.8353,1.8693,1.9034,1.9377,1.9717,2.0055,2.0387,2.0694,2.0998,2.126,2.1524,1.4619,1.4567,1.4525,1.4478,1.4436,1.4431,1.4395,1.4349,1.431,1.4279,1.4251,1.4228,1.421,1.4193,1.4179,1.418,1.4202,1.4233,1.4264,1.4297,1.4334,1.4359,1.4361,1.4332,1.4274,1.419,1.4039,1.3884,1.366,1.3444
0.552,1.1882,1.2225,1.2569,1.2913,1.3255,1.3595,1.3937,1.4279,1.4621,1.4965,1.531,1.5654,1.6,1.6345,1.6691,1.7036,1.7381,1.7725,1.8069,1.8411,1.8756,1.9101,1.9446,1.9791,2.0134,2.0477,2.08,2.1111,2.1393,2.1665,1.4619,1.4578,1.4552,1.452,1.4482,1.4414,1.4364,1.4317,1.4271,1.4235,1.421,1.4189,1.4175,1.417,1.4174,1.4187,1.4211,1.4238,1.4275,1.4318,1.435,1.4352,1.4333,1.4309,1.427,1.4219,1.4101,1.3951,1.375,1.3538
0.556,1.1882,1.2217,1.2553,1.2889,1.323,1.3574,1.3915,1.4254,1.4594,1.4935,1.5278,1.5622,1.5966,1.6311,1.6655,1.7,1.7343,1.7686,1.8028,1.8369,1.871,1.9053,1.9397,1.9742,2.0084,2.0419,2.0747,2.106,2.1317,2.1571,1.4714,1.4631,1.4557,1.4485,1.4443,1.442,1.4368,1.4308,1.4252,1.4204,1.4172,1.4147,1.4129,1.412,1.4122,1.4135,1.4159,1.4192,1.4235,1.4288,1.4336,1.4368,1.4381,1.4371,1.4326,1.4246,1.4143,1.4004,1.3769,1.3538
0.56,1.1929,1.2266,1.2605,1.2945,1.3286,1.363,1.3968,1.4307,1.4647,1.4988,1.533,1.5673,1.6017,1.636,1.6704,1.7047,1.739,1.7732,1.8074,1.8416,1.8757,1.9099,1.9441,1.9784,2.0127,2.0471,2.0809,2.1111,2.1368,2.1571,1.4667,1.4595,1.4547,1.4502,1.447,1.4449,1.4387,1.433,1.4277,1.4234,1.4205,1.4186,1.4168,1.4156,1.4152,1.4168,1.4196,1.423,1.4263,1.4299,1.4341,1.4381,1.4409,1.4431,1.4436,1.441,1.435,1.4186,1.3959,1.3679
0.564,1.1976,1.2315,1.2655,1.2995,1.3333,1.3676,1.4015,1.4354,1.4692,1.5031,1.5371,1.5711,1.6052,1.6393,1.6736,1.7078,1.742,1.7761,1.8102,1.8442,1.8781,1.912,1.946,1.9802,2.0145,2.0487,2.0828,2.1147,2.142,2.1665,1.4667,1.4615,1.458,1.4548,1.4506,1.449,1.4438,1.4389,1.4338,1.4289,1.4245,1.4208,1.4175,1.4149,1.4137,1.4143,1.4165,1.4193,1.4223,1.4262,1.4313,1.4362,1.4397,1.4416,1.443,1.4427,1.4387,1.4268,1.4057,1.382
