t,midx1,midx2,midx3,midx4,midx5,midx6,midx7,midx8,midx9,midx10,midx11,midx12,midx13,midx14,midx15,midx16,midx17,midx18,midx19,midx20,midx21,midx22,midx23,midx24,midx25,midx26,midx27,midx28,midx29,midx30,midy1,midy2,midy3,midy4,midy5,midy6,midy7,midy8,midy9,midy10,midy11,midy12,midy13,midy14,midy15,midy16,midy17,midy18,midy19,midy20,midy21,midy22,midy23,midy24,midy25,midy26,midy27,midy28,midy29,midy30
0.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.97,1063.4,1113.1,1163.3,1213.2,1263.2,1313.7,1363.8,1413.9,1464,1514,1564.1,1614.2,1664.4,1714.5,1764.7,1814.9,1865.1,1915.4,1965.7,2015.8,2065.5,2113.5,2161.6,2208.7,2253.1,2294.6,2336.8,2380.2,2423.9,2467.8,592.6,600.26,604,610.47,613.99,614.37,618.19,622.59,627.67,632.71,637.53,642.22,645.99,649.82,653.71,657.21,660,661.61,661.9,658.22,649.77,634.68,619.95,602.33,578.73,550.23,522.97,497.52,472.47,447.89
0.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.99,1057.3,1108.5,1159.9,1211,1262.2,1313.6,1364.8,1415.9,1466.9,1517.8,1568.9,1620.1,1671.2,1722.3,1773.4,1824.5,1875.7,1927.1,1978.4,2029.8,2080.9,2131.3,2181,2230.3,2276.7,2320.8,2360.7,2402.5,2441.8,2480,598.72,602.96,603.67,608.22,611.24,610.89,615.31,620.72,627.48,633.83,639.22,644.25,649.43,654.9,660.3,665.16,669.03,671.49,671.99,670.98,665.57,655.67,642.8,627.95,606.13,579.63,547.25,517.45,484.32,449.93
1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.01,1063.4,1114.6,1165.9,1217.1,1268.3,1319.5,1370.6,1421.7,1472.7,1523.7,1574.6,1625.6,1676.4,1727.2,1778,1828.9,1880,1931.2,1982.3,2033.5,2084.7,2135.8,2186.6,2236.4,2284.5,2330.3,2374.2,2412.6,2450.9,2486.1,600.75,601.96,602.66,604.47,606.18,608.27,611.56,615.79,620.51,625.55,630.97,636.58,642.94,649.69,656.21,661.71,665.54,668.84,671.82,674.07,673.47,669.68,662.59,650.8,633,610.25,583.61,549.76,515.7,478.46
1.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.03,1057.3,1108.8,1160.3,1211.8,1263.2,1314.7,1366.1,1417.5,1468.9,1520.3,1571.7,1622.8,1673.8,1724.6,1775.4,1826.4,1877.4,1928.4,1979.7,2031.1,2082.6,2134.1,2185.4,2236.6,2286.6,2334.8,2378.1,2420.8,2460.1,2498.3,596.68,598.92,600.03,600.68,602.44,604.87,607.76,610.88,614.1,617.36,621.28,627.4,634.79,643.1,651.47,658.98,666.44,673.18,678.14,680.74,680.25,677.7,673.79,668.12,656.08,637.47,609.63,581,547.65,513.11
1.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.05,1055.3,1106.6,1158.4,1209.8,1261.2,1313,1364.7,1416.3,1468,1519.6,1571.1,1622.6,1673.8,1724.8,1775.5,1826.2,1877.1,1928.3,1979.7,2031.2,2082.7,2134.4,2186.1,2237.8,2288.5,2337.9,2383.2,2428.7,2469.6,2508.5,586.49,592.37,594.11,599.17,602.55,601.51,604.21,606.65,609.62,612.92,616.86,622.15,629.06,637.88,647.85,657.95,667.32,674.89,680.49,685.07,689,691.68,692.42,690.39,680.57,664.82,639.97,615.59,583.84,549.8
1.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.07,1053.2,1104.5,1155.8,1207,1258.3,1309.5,1360.7,1412,1463.2,1514.4,1565.6,1616.8,1667.7,1718.6,1769.3,1819.8,1870.3,1920.8,1971.4,2021.9,2072.5,2123.5,2174.7,2226,2277.1,2327.5,2377.4,2425.1,2469.7,2512.6,592.6,590.95,591.49,593.28,595.2,597.04,599.18,601.51,603.92,606.46,609.05,612.38,618.43,625.17,632.79,641.52,650.67,659.5,668.03,676.93,684.92,690.61,692.03,692.43,688.4,678.82,666.84,648,622.67,594.64
1.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.09,1051.2,1102.3,1153.8,1205,1256.2,1307.7,1359.1,1410.4,1461.8,1513.1,1564.4,1615.7,1666.9,1717.9,1768.5,1819.2,1869.9,1920.5,1971,2021.2,2071.3,2122.3,2173.4,2224.8,2276.2,2327.5,2378.5,2427.4,2473.8,2518.7,578.33,583.42,582.39,585.04,587.74,586.27,589.28,591.88,594.9,598.14,601.67,605.52,610.12,616.65,625.57,634.32,643.04,651.84,661.6,672.63,684.22,691.11,696.61,698.54,698.04,695.22,688.22,672.31,650.33,625.21
1.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.11,1051.2,1102.5,1153.9,1205.1,1256.2,1307.6,1358.8,1410.1,1461.4,1512.7,1564,1615.2,1666.4,1717.5,1768.2,1818.7,1869.1,1919.4,1969.9,2020.4,2070.9,2121.4,2172,2222.5,2273.3,2324.6,2375.2,2425.3,2474.6,2522.8,584.45,584.04,586.18,583.48,580.65,583.39,585.18,587.21,589.48,592.09,595.05,598.39,602.2,607.54,615.3,624.59,634.65,644.71,654.1,663.13,672.32,681.48,690.52,699.9,706.93,705.99,696.9,685.89,671.46,653.75
1.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.13,1053.2,1104.7,1156.5,1208.1,1259.6,1311.4,1363,1414.7,1466.4,1518.1,1569.8,1621.5,1673.1,1724.4,1775.5,1826.5,1877.3,1928.1,1978.7,2028.8,2078.8,2129.3,2180.4,2231.5,2282.6,2334.2,2385.9,2437.2,2487.6,2537.1,586.49,582.87,585.22,583.13,581.14,583.8,583.51,584.14,584.89,585.94,587.19,589.09,592.87,598.92,606.64,615.48,624.9,634.51,645.2,657.88,670.98,682.34,690.38,698.27,705.58,709.76,708.99,702.73,691.37,676.17
1.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.15,1057.3,1107.4,1157.8,1208,1258.1,1308.5,1358.8,1409.1,1459.4,1509.6,1559.9,1610.2,1660.5,1710.6,1760.5,1810.3,1860,1909.6,1959.1,2008.1,2056.6,2105.1,2153.9,2202.8,2252.3,2302.1,2352.3,2402.5,2452.6,2502.4,582.41,578.89,580.03,577.1,575.05,576.8,577.57,578.48,579.47,580.63,581.99,583.59,586.17,590.61,596.64,603.85,611.86,620.25,629.09,640.59,653.89,667.22,679.48,690.97,700.21,707.52,710.71,708.56,703.31,696.55
1.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.17,1053.2,1103.3,1154.3,1204.9,1255.7,1306.5,1357.4,1408.2,1459,1509.9,1560.7,1611.5,1662.4,1713.2,1763.7,1814,1864.1,1914,1963.9,2013.6,2062.6,2111.2,2160.1,2209.5,2259.4,2309.6,2360.2,2411,2461.8,2512.6,588.53,580.78,581.81,579.01,577.2,578.33,578.32,578.3,578.29,578.35,578.5,578.78,579.24,581.06,586.12,593.55,602.5,612.11,621.72,632.52,646.1,660.7,674.78,686.76,696.47,704.3,709.41,711.36,711.18,708.78
1.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.19,1057.3,1108.6,1159.9,1211,1262,1313.4,1364.6,1415.9,1467.2,1518.4,1569.7,1621,1672.2,1723.5,1774.7,1825.7,1876.6,1927.3,1977.9,2027.7,2076.3,2124.5,2173.2,2222.7,2272.1,2322.2,2373.2,2424.4,2475.6,2526.9,580.37,579.44,579.56,576.33,572.96,575.68,575.11,574.48,573.09,571.56,570.21,569.47,569.65,570.85,573.92,578.9,585.33,592.73,601.19,613.51,629.83,647.29,663.31,676.77,690.52,701.5,706.85,710.4,712.06,710.82
1.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.21,1059.4,1110.6,1162.1,1213.4,1264.7,1316.2,1367.6,1419,1470.4,1521.9,1573.3,1624.7,1676.1,1727.6,1779,1830.4,1881.8,1933.1,1984.2,2034.4,2084,2133.3,2182.1,2230.1,2278.3,2327.6,2378.1,2428.8,2479.7,2530.9,578.33,574.54,575.65,573.76,573.17,576.48,576.1,575.62,574.71,573.6,572.39,571.47,571.42,572,572.95,574.46,576.6,579.74,586.06,597.22,610.66,625.32,641.75,660.09,678.12,692.57,702.63,711.33,718.35,723.05
1.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.23,1061.4,1113.1,1164.8,1216.7,1268.5,1320.3,1372,1423.8,1475.6,1527.4,1579.1,1630.9,1682.7,1734.5,1786.3,1838.1,1889.7,1941.4,1992.9,2044.4,2095.6,2146.5,2196.3,2244.6,2291.2,2338.4,2387.7,2437.6,2488.1,2539.1,574.26,572.85,575.56,575.74,575.38,574.71,573.35,571.64,569.81,568.03,566.48,565.03,563.65,563.13,563.71,565.7,569.2,573.52,578.43,584.51,592.18,601.74,615.98,634.85,657.4,678.84,694.69,708.45,720.22,729.16
1.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.25,1061.4,1112.7,1164.4,1215.9,1267.2,1318.8,1370.4,1422,1473.6,1525.2,1576.8,1628.3,1679.9,1731.5,1783,1834.5,1886.2,1937.6,1989.2,2040.6,2091.9,2142.9,2193.6,2243.4,2291.8,2339.4,2387.4,2435.4,2483.3,2530.9,578.33,573.95,575.79,574.32,572.19,575.6,574.99,574.57,573.86,573.06,572.17,571.27,570.91,570.27,567.07,565.32,563.98,567.62,568.51,572.23,577.85,585.34,595.06,608.54,626.49,646.2,665.24,684.07,703.37,723.05
1.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.27,1067.5,1118.6,1169.8,1221.2,1272.5,1324,1375.5,1427,1478.4,1529.9,1581.3,1632.8,1684.2,1735.6,1787,1838.4,1889.9,1941.4,1992.8,2044.3,2095.6,2146.9,2197.9,2249,2297.9,2346.9,2394.6,2440.6,2483.5,2524.8,564.07,570.3,576.82,577.22,576.12,579.47,579.17,578.5,577.18,575.49,573.52,571.56,569.59,566.38,563.39,560.85,558.88,558.13,558.8,560.88,564.65,569.95,576.36,583.69,599.42,615.29,634.62,657.82,686.25,716.93
1.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.29,1069.5,1121,1172.2,1223.6,1275,1326.5,1378,1429.6,1481.1,1532.7,1584.2,1635.8,1687.3,1738.7,1790.1,1841.4,1892.8,1944.2,1995.7,2047.3,2098.8,2150.4,2201.8,2253.1,2303.8,2355.2,2401.5,2446.6,2486.9,2524.8,564.07,564.56,571.58,573.52,573.94,578.44,578.3,578.45,578.37,578.13,577.57,576.74,575.07,571.04,566.54,561.91,557.5,553.94,551.98,551.08,550.37,551.13,554.64,560.45,568.71,576.49,598.59,623.19,655.55,690.44
1.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.31,1067.5,1118.4,1169,1219.6,1270.5,1321.3,1372.3,1423.2,1474.2,1525.2,1576.2,1627.1,1678.1,1728.9,1779.6,1830.3,1880.9,1931.7,1982.5,2033.5,2084.4,2135.3,2186.3,2237.3,2288.2,2338.8,2388.8,2436.9,2482.6,2526.9,564.07,566.66,573.51,578.34,579.6,584.61,584.35,584.31,584.07,583.76,583.34,582.89,581.94,577.88,572.52,566.83,561.2,556.88,552.41,551.77,549.08,547.95,547.63,548.03,550.85,556.82,566.53,583.41,606.1,631.33
1.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.33,1077.7,1128.1,1179.1,1229.4,1280.1,1331.2,1382.3,1433.3,1484.4,1535.5,1586.5,1637.6,1688.6,1739.7,1790.6,1841.2,1891.8,1942.3,1992.9,2043.7,2094.6,2145.4,2196.3,2247.3,2298.4,2349.4,2399.8,2448.8,2495.8,2541.1,557.95,565.82,570.27,578.62,583.42,584.26,584.85,585.25,586.02,586.61,586.88,586.56,585.66,583.73,579.34,573,565.75,558.37,551.78,546.47,541.58,537.02,533.17,530.34,529.95,533.04,540.69,555.24,575.23,598.72
1.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.35,1073.6,1124.6,1175.8,1226.1,1276.7,1328.2,1379.3,1430.6,1481.8,1533,1584.3,1635.6,1686.8,1738,1789.1,1840.2,1891.1,1942,1993,2043.8,2094.5,2145.2,2196,2246.8,2297.7,2348.9,2400.1,2450.7,2499.7,2547.3,555.91,561.54,565.75,574.66,581.18,581.71,583.4,585.28,587.51,589.46,590.52,590.31,589.22,586.78,582.68,577.49,571.69,565.82,560.15,553.56,545.9,538.17,531.03,523.93,518.04,515.36,517.3,525.71,540.73,559.99
1.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.37,1083.8,1133.1,1183.4,1233.2,1283.6,1334.8,1385.8,1436.9,1487.9,1538.9,1589.9,1640.9,1692.1,1743.2,1794.2,1845.2,1896,1946.7,1997.5,2048.2,2098.4,2148.3,2198.2,2248.2,2297.8,2347.8,2398.9,2449.9,2500.7,2551.3,541.65,555.23,564.26,575.43,582.78,584.83,586.53,588.55,592.12,595.75,599.01,601.14,601.8,601.37,598.96,594.64,589.18,583.2,577.35,570.8,561.36,550.21,539.04,528.54,516.18,505.68,503.32,506.4,511.94,519.23
1.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.39,1085.9,1134.6,1185.1,1235.5,1286.5,1337.9,1389.3,1440.6,1491.7,1542.8,1593.9,1645.2,1696.6,1747.9,1799.3,1850.6,1901.8,1953.1,2004.3,2055.4,2106.1,2155.9,2205.1,2254,2302.9,2352.8,2403.8,2454.9,2506.1,2557.4,539.61,555.81,565.29,575.2,580.62,582.41,584.28,587.35,592.81,598.52,603.77,607.52,608.66,607.14,604.65,601.33,597.46,593.26,588.95,583.6,575.13,562.27,547.67,531.78,515.83,503.76,497.11,491.35,486.95,484.58
1.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.41,1094,1142.3,1192.7,1242.6,1293.1,1344.2,1395.2,1446.1,1496.9,1547.7,1598.6,1649.5,1700.6,1751.6,1802.7,1853.7,1904.7,1955.7,2006.7,2057.5,2108.1,2157.5,2205.9,2253.6,2300.9,2348.7,2398.2,2448.1,2498.5,2549.3,539.61,555.92,564.6,575.42,581.55,584.21,586.55,589.74,594.91,600.09,604.77,608.18,609.65,609.12,607.81,605.96,603.61,600.9,597.69,592.99,585.58,572.81,556.66,538.34,518.97,501.06,488.46,478.01,469.59,464.19
1.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.43,1094,1144.2,1195.4,1246.2,1297.3,1348.8,1399.9,1450.8,1501.6,1552.4,1603.4,1654.6,1705.8,1757.1,1808.4,1859.7,1911,1962.4,2013.7,2064.7,2115.1,2165,2213.9,2260.5,2305.1,2351.2,2399.8,2448.9,2498.7,2549.3,543.68,554.61,559.15,565.71,569.3,570.55,575.44,582.34,589.85,597.14,603.18,607.48,611.1,614.57,617.65,620.1,621.7,622.27,620.8,614.9,604.87,592.54,577.05,555.39,529.85,507.34,490.59,475.61,463.04,454
1.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.45,1092,1143.1,1194.5,1245.8,1297,1348.4,1399.7,1450.7,1501.7,1552.6,1603.5,1654.6,1705.7,1756.8,1807.8,1858.9,1910,1961.3,2012.6,2064,2114.8,2164.7,2214,2261.8,2305.7,2348,2392.8,2439.4,2486.7,2535,559.99,564.42,565.22,567.77,569.79,568.81,572.76,578.11,584.59,591.44,598.24,603.97,609.24,614.73,620.54,626.16,630.97,634.4,635.78,634.73,627.04,615.19,600.49,581.87,555.18,526.07,500.77,479.17,459.15,441.77
1.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.47,1087.9,1138,1188.2,1238.1,1287.9,1338.3,1388.4,1438.5,1488.6,1538.7,1588.7,1638.7,1688.6,1738.4,1788.1,1837.7,1887.4,1937.4,1987.5,2037.7,2087.9,2138,2187.8,2237.2,2284.4,2329.9,2373.7,2412.2,2450.4,2486.1,566.11,568.21,570.04,574.42,577.96,576.19,579.06,581.83,585.16,589,593.66,597.81,602.6,609,616.41,623.94,630.76,636.02,638.9,639.84,638.89,636,630.31,620.82,603.99,582.7,558.06,525.92,493.36,458.08
1.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
