t,midx1,midx2,midx3,midx4,midx5,midx6,midx7,midx8,midx9,midx10,midx11,midx12,midx13,midx14,midx15,midx16,midx17,midx18,midx19,midx20,midx21,midx22,midx23,midx24,midx25,midx26,midx27,midx28,midx29,midx30,midy1,midy2,midy3,midy4,midy5,midy6,midy7,midy8,midy9,midy10,midy11,midy12,midy13,midy14,midy15,midy16,midy17,midy18,midy19,midy20,midy21,midy22,midy23,midy24,midy25,midy26,midy27,midy28,midy29,midy30
0.188,1.6375,1.6721,1.7066,1.7409,1.7753,1.8099,1.8444,1.8789,1.9135,1.948,1.9824,2.0169,2.0513,2.0857,2.12,2.1542,2.1885,2.2228,2.2573,2.2919,2.3264,2.3609,2.3953,2.4279,2.4583,2.4882,2.5163,2.545,2.5715,2.5972,1.7264,1.7261,1.7277,1.732,1.7347,1.7336,1.7317,1.7298,1.7292,1.7307,1.7337,1.7363,1.7389,1.7422,1.7462,1.7511,1.7559,1.7594,1.7618,1.7629,1.7628,1.7615,1.7574,1.7462,1.7298,1.7123,1.6922,1.6731,1.6508,1.6277
0.192,1.643,1.6774,1.7116,1.7458,1.78,1.8144,1.8487,1.8831,1.9175,1.9519,1.9863,2.0207,2.0551,2.0893,2.1232,2.157,2.1908,2.225,2.2592,2.2935,2.3279,2.3623,2.3964,2.4289,2.4596,2.4902,2.5178,2.5458,2.5719,2.5972,1.7154,1.7172,1.7207,1.7246,1.7275,1.7298,1.7312,1.7318,1.7315,1.7313,1.7324,1.733,1.7343,1.7376,1.7432,1.7498,1.7559,1.7602,1.7633,1.7658,1.767,1.7663,1.7619,1.7508,1.7353,1.7193,1.6989,1.6789,1.6565,1.6332
0.196,1.6375,1.6719,1.7063,1.7406,1.775,1.8093,1.8437,1.8781,1.9125,1.9468,1.9812,2.0155,2.0498,2.0841,2.1182,2.1518,2.1853,2.2192,2.2534,2.2878,2.3221,2.3564,2.3905,2.4241,2.4565,2.4878,2.5176,2.544,2.5688,2.5917,1.7264,1.7263,1.7275,1.7292,1.7304,1.7311,1.7316,1.7318,1.7319,1.7321,1.7333,1.7356,1.7379,1.7401,1.7445,1.7517,1.7595,1.7654,1.7682,1.7688,1.7675,1.7646,1.7603,1.7529,1.7414,1.7273,1.7102,1.6881,1.6644,1.6386
0.2,1.6375,1.6718,1.7057,1.7404,1.7751,1.8098,1.8444,1.8791,1.9138,1.9485,1.9831,2.0177,2.0522,2.0868,2.1213,2.1557,2.1901,2.2246,2.2592,2.2939,2.3286,2.3633,2.398,2.4317,2.464,2.4953,2.5254,2.5515,2.5748,2.5972,1.7209,1.7265,1.7335,1.7348,1.7331,1.7319,1.7303,1.7293,1.7292,1.7301,1.7321,1.735,1.7385,1.7416,1.7455,1.7502,1.7547,1.7583,1.7607,1.7622,1.763,1.7628,1.7612,1.7533,1.7406,1.7257,1.7083,1.6854,1.6597,1.6332
0.204,1.643,1.6772,1.7112,1.7457,1.7802,1.8148,1.8493,1.8838,1.9184,1.9529,1.9874,2.0218,2.0561,2.0905,2.1248,2.159,2.1931,2.2272,2.2615,2.2961,2.3306,2.365,2.3993,2.4335,2.4667,2.4983,2.5285,2.5561,2.5802,2.6026,1.7209,1.7203,1.727,1.7291,1.7286,1.7278,1.727,1.7265,1.7264,1.727,1.729,1.7324,1.7358,1.7394,1.7432,1.7479,1.7535,1.759,1.763,1.764,1.7623,1.7593,1.7553,1.7505,1.7411,1.7272,1.7104,1.6897,1.6649,1.6386
0.208,1.6375,1.6718,1.7061,1.7404,1.7747,1.809,1.8432,1.8775,1.9118,1.9461,1.9805,2.0147,2.049,2.0831,2.1171,2.151,2.1847,2.2183,2.2521,2.2863,2.3206,2.3549,2.3892,2.4229,2.4557,2.4878,2.5169,2.5421,2.5641,2.5862,1.7319,1.7311,1.7326,1.7332,1.7319,1.73,1.7283,1.7271,1.7268,1.7273,1.728,1.7292,1.7316,1.7353,1.7397,1.7453,1.7518,1.7586,1.7642,1.7672,1.7687,1.7685,1.7666,1.7604,1.7503,1.7383,1.72,1.6967,1.6704,1.6441
0.212,1.6375,1.6717,1.7056,1.7401,1.7746,1.8091,1.8436,1.8781,1.9126,1.9471,1.9816,2.0161,2.0506,2.085,2.1191,2.1528,2.1864,2.2203,2.2544,2.2887,2.3232,2.3577,2.3922,2.4266,2.4605,2.494,2.5241,2.5493,2.5698,2.5917,1.7209,1.7252,1.7317,1.7325,1.7311,1.7297,1.7293,1.7291,1.7291,1.7286,1.7277,1.7268,1.7271,1.7301,1.7354,1.743,1.7509,1.7576,1.7627,1.7663,1.7686,1.7688,1.7676,1.7647,1.7586,1.75,1.7332,1.7096,1.6818,1.6551
0.216,1.643,1.6779,1.7129,1.7478,1.7827,1.8177,1.8527,1.8877,1.9227,1.9577,1.9927,2.0277,2.0626,2.0975,2.132,2.1663,2.2005,2.2351,2.2698,2.3046,2.3393,2.3742,2.4092,2.4439,2.4777,2.5108,2.5415,2.5663,2.587,2.6081,1.7373,1.7349,1.7341,1.7309,1.7289,1.7275,1.7267,1.7263,1.7256,1.7252,1.726,1.7265,1.7279,1.731,1.7368,1.744,1.7513,1.757,1.7611,1.7654,1.7696,1.7724,1.7726,1.7677,1.7588,1.7473,1.7304,1.7058,1.6776,1.6496
0.22,1.6485,1.6825,1.7165,1.7504,1.7844,1.8184,1.8524,1.8864,1.9204,1.9545,1.9884,2.0224,2.0563,2.0901,2.1237,2.1571,2.1906,2.2242,2.2578,2.2913,2.3249,2.3588,2.3928,2.4265,2.4598,2.4931,2.5244,2.5507,2.5748,2.5972,1.7319,1.7305,1.7301,1.7279,1.7267,1.7254,1.7243,1.7235,1.7232,1.7234,1.7247,1.7273,1.7294,1.733,1.7384,1.7447,1.7509,1.7561,1.7612,1.7672,1.7726,1.7756,1.7744,1.7698,1.7632,1.7561,1.7428,1.7212,1.6973,1.6715
0.224,1.643,1.677,1.7109,1.7453,1.7795,1.8138,1.8481,1.8825,1.9168,1.9512,1.9855,2.0198,2.0541,2.0883,2.1224,2.1559,2.1888,2.2219,2.2554,2.2895,2.3237,2.3581,2.3924,2.4265,2.4602,2.493,2.5246,2.5539,2.5791,2.6026,1.7428,1.7379,1.7325,1.7313,1.7295,1.7273,1.7253,1.724,1.7236,1.724,1.7253,1.7272,1.7295,1.732,1.7362,1.7439,1.7537,1.7632,1.7704,1.7748,1.7778,1.779,1.7778,1.7739,1.7668,1.7566,1.7433,1.7255,1.7019,1.677
0.228,1.643,1.6773,1.7118,1.7463,1.7808,1.8153,1.8498,1.8844,1.9189,1.9534,1.988,2.0225,2.057,2.0914,2.1254,2.1591,2.1929,2.2269,2.261,2.2951,2.3295,2.364,2.3986,2.4331,2.4665,2.5007,2.5325,2.5627,2.5912,2.6191,1.7428,1.7386,1.7365,1.7352,1.7335,1.7318,1.7305,1.7293,1.7282,1.7269,1.7259,1.7257,1.7266,1.73,1.7364,1.744,1.7511,1.7571,1.7626,1.7679,1.7715,1.7728,1.7729,1.7704,1.7611,1.7589,1.7445,1.728,1.7083,1.688
0.232,1.643,1.6778,1.7126,1.7473,1.782,1.8167,1.8513,1.8861,1.9209,1.9557,1.9905,2.0253,2.0601,2.0948,2.129,2.1628,2.1966,2.2307,2.2649,2.2993,2.3338,2.3685,2.4033,2.4379,2.4719,2.5064,2.5393,2.5699,2.5978,2.6246,1.7319,1.7289,1.7305,1.7325,1.7294,1.7257,1.7222,1.7195,1.7188,1.72,1.7217,1.7238,1.726,1.7295,1.7361,1.7444,1.7528,1.7602,1.7667,1.7724,1.7773,1.7805,1.7813,1.7774,1.7697,1.7649,1.7533,1.7368,1.7157,1.6935
0.236,1.6485,1.6826,1.7165,1.7506,1.7845,1.8183,1.8523,1.8864,1.9204,1.9545,1.9885,2.0226,2.0566,2.0904,2.124,2.1575,2.191,2.2245,2.258,2.2915,2.325,2.3586,2.3925,2.4266,2.4606,2.4938,2.5254,2.5546,2.582,2.6081,1.7373,1.7379,1.7396,1.7381,1.7349,1.7309,1.7283,1.7267,1.7256,1.7245,1.7237,1.7233,1.7246,1.7293,1.735,1.7414,1.7477,1.754,1.7601,1.7665,1.7728,1.778,1.7813,1.7817,1.7791,1.7713,1.7588,1.741,1.7208,1.699
0.24,1.643,1.6772,1.7114,1.7457,1.78,1.8143,1.8486,1.8829,1.9173,1.9516,1.9859,2.0202,2.0546,2.0889,2.1231,2.1569,2.1905,2.2241,2.258,2.2918,2.3257,2.3597,2.3939,2.4282,2.4625,2.4967,2.5301,2.5614,2.5909,2.6191,1.7483,1.7446,1.7421,1.7396,1.7372,1.7349,1.7332,1.7321,1.7312,1.7299,1.7286,1.7274,1.7265,1.7267,1.73,1.7364,1.7437,1.7504,1.7562,1.7622,1.7679,1.7728,1.7765,1.7785,1.7783,1.7749,1.7668,1.7527,1.735,1.7154
0.244,1.643,1.6775,1.7119,1.7464,1.7809,1.8154,1.8499,1.8845,1.919,1.9535,1.988,2.0225,2.057,2.0915,2.1256,2.1596,2.1935,2.2274,2.2611,2.2946,2.3284,2.3626,2.3968,2.4311,2.4656,2.4999,2.5326,2.5631,2.5917,2.6191,1.7428,1.7403,1.7374,1.7359,1.7336,1.7316,1.7301,1.729,1.7276,1.7255,1.7234,1.7216,1.7212,1.724,1.7293,1.7358,1.7424,1.7489,1.7568,1.7653,1.7723,1.7772,1.7821,1.7864,1.7877,1.7834,1.772,1.7558,1.7365,1.7154
0.248,1.6321,1.667,1.7019,1.7368,1.7716,1.8063,1.8411,1.8758,1.9107,1.9454,1.9803,2.0152,2.0501,2.0849,2.1197,2.1543,2.1887,2.2228,2.2566,2.2901,2.3238,2.3577,2.392,2.4268,2.4615,2.4964,2.5307,2.5629,2.5916,2.6191,1.7373,1.7371,1.7388,1.7393,1.7366,1.7326,1.7296,1.7263,1.7235,1.7204,1.7177,1.7159,1.716,1.7182,1.7218,1.7265,1.7325,1.7401,1.7487,1.7586,1.768,1.7763,1.7827,1.7871,1.7847,1.7826,1.7758,1.7623,1.7425,1.7209
0.252,1.6375,1.6723,1.7071,1.7419,1.7766,1.8112,1.846,1.8807,1.9154,1.95,1.9847,2.0194,2.0542,2.089,2.1235,2.1578,2.192,2.226,2.26,2.2938,2.3277,2.3619,2.3963,2.4309,2.4656,2.5004,2.5348,2.5667,2.5963,2.6246,1.7428,1.7437,1.7457,1.7449,1.7427,1.7391,1.7366,1.7342,1.7315,1.7281,1.7248,1.7221,1.721,1.7229,1.7272,1.7332,1.7395,1.7469,1.7548,1.7629,1.7708,1.7774,1.7825,1.787,1.7878,1.7897,1.7845,1.7706,1.7521,1.7319
0.256,1.6375,1.6722,1.7069,1.7415,1.7757,1.8099,1.8443,1.8789,1.9135,1.9482,1.9828,2.0175,2.0522,2.0869,2.1215,2.1559,2.1902,2.2243,2.2582,2.292,2.3257,2.3593,2.3928,2.4266,2.4612,2.4958,2.5299,2.5632,2.5947,2.6246,1.7483,1.7505,1.7524,1.7512,1.7451,1.7394,1.7347,1.7317,1.7295,1.7278,1.7259,1.724,1.7225,1.7223,1.7246,1.7289,1.7347,1.7412,1.7486,1.7566,1.7648,1.7736,1.7824,1.7903,1.7937,1.7912,1.7849,1.7751,1.7605,1.7428
0.26,1.6375,1.6722,1.7067,1.7413,1.7758,1.8103,1.8449,1.8795,1.9141,1.9487,1.9834,2.0181,2.0529,2.0876,2.1222,2.1566,2.1906,2.2245,2.2586,2.2927,2.3269,2.361,2.3951,2.429,2.4632,2.4979,2.5325,2.5663,2.5988,2.6301,1.7538,1.7512,1.7471,1.7442,1.7402,1.736,1.7321,1.729,1.7262,1.7235,1.7213,1.7198,1.7194,1.7205,1.7232,1.7285,1.7358,1.7433,1.7501,1.7564,1.7629,1.7694,1.776,1.7836,1.79,1.7921,1.7893,1.7813,1.769,1.7538
0.264,1.643,1.6774,1.7119,1.7462,1.7802,1.8142,1.8483,1.8826,1.917,1.9514,1.9858,2.0202,2.0546,2.089,2.1233,2.1573,2.1911,2.225,2.2589,2.2923,2.3255,2.3587,2.3921,2.4261,2.4604,2.4948,2.5288,2.562,2.5939,2.6246,1.7428,1.7431,1.7446,1.7445,1.739,1.7335,1.7289,1.7263,1.7249,1.7234,1.7222,1.7214,1.7209,1.7217,1.7253,1.7307,1.7368,1.7428,1.7491,1.7573,1.7664,1.7755,1.7837,1.7893,1.7921,1.7908,1.7861,1.7769,1.7639,1.7483
0.268,1.6375,1.6723,1.7071,1.7417,1.776,1.8104,1.8449,1.8795,1.9142,1.9489,1.9837,2.0184,2.0532,2.0879,2.1227,2.1573,2.1919,2.2262,2.2601,2.2938,2.3273,2.3603,2.3925,2.4255,2.4599,2.4947,2.5294,2.564,2.5976,2.6301,1.7428,1.7439,1.745,1.7431,1.7373,1.732,1.7274,1.7244,1.7224,1.7209,1.7196,1.7183,1.7178,1.7184,1.72,1.7227,1.7266,1.7321,1.7397,1.7485,1.7576,1.7684,1.7816,1.7926,1.7973,1.7968,1.7952,1.7917,1.7828,1.7702
0.272,1.6375,1.6722,1.707,1.7418,1.7764,1.811,1.8457,1.8804,1.9151,1.9499,1.9846,2.0194,2.0541,2.0889,2.1237,2.1584,2.193,2.2275,2.262,2.2959,2.3292,2.3624,2.396,2.4298,2.464,2.4988,2.5336,2.5681,2.6022,2.6355,1.7483,1.7457,1.7447,1.7453,1.742,1.7386,1.7354,1.733,1.7314,1.7297,1.7278,1.726,1.7246,1.7241,1.7255,1.7282,1.7318,1.7358,1.7406,1.7482,1.7583,1.7686,1.7779,1.7861,1.7921,1.7929,1.7912,1.7872,1.7803,1.7702
0.276,1.6485,1.6829,1.7172,1.7514,1.7855,1.8195,1.8536,1.8878,1.9221,1.9564,1.9907,2.025,2.0594,2.0938,2.1282,2.1624,2.1965,2.2304,2.2641,2.2973,2.3296,2.3618,2.3945,2.4279,2.4616,2.4959,2.5303,2.5645,2.5978,2.6301,1.7538,1.7518,1.7493,1.7465,1.7413,1.7363,1.7317,1.728,1.7254,1.7228,1.72,1.7176,1.716,1.7159,1.7179,1.7214,1.7261,1.7317,1.7385,1.7477,1.7596,1.7717,1.7822,1.7908,1.7975,1.8004,1.8001,1.7962,1.7876,1.7757
0.28,1.6485,1.6826,1.7167,1.7507,1.7846,1.8184,1.8522,1.886,1.92,1.9538,1.9877,2.0216,2.0557,2.0898,2.1238,2.1578,2.1917,2.2256,2.2591,2.2921,2.3251,2.3582,2.3912,2.4235,2.456,2.4896,2.5237,2.5577,2.5914,2.6246,1.7538,1.7528,1.7518,1.7512,1.7468,1.7427,1.7382,1.7341,1.7306,1.7267,1.7228,1.7197,1.7182,1.7183,1.72,1.7229,1.7264,1.7303,1.7368,1.7451,1.754,1.7622,1.7706,1.7814,1.7917,1.7974,1.797,1.7942,1.789,1.7812
0.284,1.643,1.6775,1.712,1.7464,1.7806,1.8149,1.8493,1.8838,1.9181,1.9522,1.9866,2.0209,2.0554,2.0898,2.1244,2.1589,2.1933,2.2275,2.2613,2.2948,2.3275,2.3603,2.3931,2.4264,2.4597,2.4935,2.5279,2.5624,2.5965,2.6301,1.7538,1.752,1.7501,1.7475,1.7431,1.7394,1.7365,1.7344,1.7311,1.7253,1.7233,1.7193,1.7172,1.7155,1.7148,1.7154,1.7175,1.7223,1.729,1.7376,1.7486,1.7595,1.7699,1.7792,1.7883,1.7954,1.7969,1.7944,1.7894,1.7812
0.288,1.6375,1.6719,1.7061,1.7405,1.7748,1.8093,1.8438,1.8783,1.9128,1.9472,1.9817,2.0162,2.0509,2.0856,2.1204,2.155,2.1896,2.2242,2.2585,2.2923,2.3258,2.3592,2.3927,2.4256,2.4583,2.4919,2.5266,2.5613,2.5959,2.6301,1.7702,1.7654,1.7593,1.754,1.749,1.7448,1.7404,1.7364,1.7326,1.728,1.7235,1.72,1.7184,1.7182,1.7191,1.7214,1.7246,1.7282,1.7333,1.7412,1.7505,1.7601,1.7693,1.7803,1.792,1.8008,1.8029,1.8017,1.7984,1.7922
0.292,1.643,1.6774,1.7117,1.7459,1.78,1.8141,1.8482,1.8824,1.9166,1.9509,1.9851,2.0193,2.0537,2.0882,2.1227,2.1571,2.1914,2.2257,2.2598,2.2933,2.3263,2.359,2.3917,2.4241,2.4557,2.4884,2.5229,2.5573,2.5914,2.6246,1.7593,1.7576,1.7541,1.7498,1.7445,1.7394,1.7346,1.7304,1.7267,1.7225,1.7183,1.7148,1.7127,1.7119,1.7122,1.714,1.7168,1.7204,1.7255,1.7334,1.7435,1.7544,1.7651,1.7768,1.7906,1.8014,1.803,1.801,1.796,1.7867
0.296,1.643,1.6772,1.7113,1.7454,1.7794,1.8135,1.8475,1.8815,1.9154,1.9492,1.983,2.017,2.051,2.0851,2.1192,2.1534,2.1875,2.2217,2.2557,2.2891,2.3219,2.3542,2.3859,2.4176,2.4496,2.4829,2.5168,2.5509,2.5849,2.6191,1.7538,1.7552,1.7565,1.7558,1.7524,1.7493,1.7461,1.7427,1.7387,1.734,1.7292,1.7251,1.7223,1.7204,1.7188,1.7174,1.7166,1.717,1.7203,1.7273,1.7369,1.748,1.7607,1.7734,1.7853,1.793,1.797,1.8002,1.8023,1.8031
0.3,1.643,1.6776,1.7123,1.7469,1.7814,1.8158,1.8503,1.8847,1.9188,1.9528,1.9869,2.0214,2.056,2.0906,2.1252,2.1599,2.1945,2.2291,2.2636,2.2973,2.3305,2.3634,2.396,2.4274,2.4585,2.4916,2.5262,2.5608,2.5954,2.6301,1.7538,1.7526,1.7533,1.7539,1.7505,1.7471,1.7435,1.7395,1.7333,1.727,1.7209,1.7181,1.7153,1.7146,1.7142,1.7142,1.7145,1.7154,1.7189,1.7268,1.7368,1.7475,1.7591,1.7738,1.789,1.7994,1.8014,1.8023,1.8029,1.8031
0.304,1.6485,1.6827,1.7169,1.7511,1.7849,1.8183,1.8523,1.8861,1.9201,1.954,1.988,2.0221,2.0563,2.0905,2.1247,2.1589,2.1931,2.2273,2.2613,2.2949,2.328,2.361,2.3934,2.425,2.4564,2.4886,2.5223,2.5563,2.5904,2.6246,1.7538,1.7545,1.7551,1.7554,1.7494,1.7421,1.7385,1.733,1.7291,1.7249,1.721,1.7178,1.7157,1.7148,1.7144,1.7145,1.715,1.7164,1.7202,1.727,1.7354,1.7447,1.7556,1.7687,1.7824,1.7938,1.7998,1.8036,1.8067,1.8086
0.308,1.643,1.6771,1.711,1.745,1.7791,1.8131,1.8472,1.8814,1.9156,1.9498,1.9838,2.0179,2.0519,2.0861,2.1204,2.1547,2.1889,2.2232,2.2575,2.2916,2.3251,2.3579,2.3905,2.4225,2.4533,2.4841,2.5169,2.5508,2.5848,2.6191,1.7648,1.7608,1.7556,1.7517,1.7478,1.7439,1.7404,1.7374,1.7351,1.7326,1.7288,1.7246,1.7208,1.7184,1.7175,1.7172,1.7175,1.7183,1.7198,1.7234,1.7304,1.7403,1.7511,1.7633,1.7783,1.7933,1.8033,1.8087,1.8126,1.8141
0.312,1.6375,1.6726,1.7077,1.7427,1.7775,1.8123,1.8472,1.8821,1.9169,1.9515,1.9861,2.0211,2.056,2.091,2.126,2.1611,2.1962,2.2312,2.2662,2.3008,2.3351,2.3692,2.4018,2.4324,2.4635,2.4967,2.5311,2.5657,2.6005,2.6355,1.7593,1.7587,1.7573,1.7555,1.7509,1.7468,1.7426,1.7388,1.7347,1.7287,1.7229,1.7209,1.7173,1.7146,1.7125,1.7114,1.7116,1.713,1.7162,1.7219,1.729,1.7374,1.7504,1.7675,1.7839,1.795,1.802,1.808,1.8123,1.8141
0.316,1.643,1.6778,1.7127,1.7475,1.7822,1.8169,1.8516,1.8863,1.921,1.9556,1.9902,2.0249,2.0597,2.0945,2.1293,2.1641,2.1989,2.2338,2.2684,2.3025,2.3363,2.3697,2.4023,2.4331,2.4643,2.4975,2.5317,2.5661,2.6007,2.6355,1.7538,1.7556,1.7544,1.7518,1.748,1.7444,1.741,1.7376,1.7339,1.7297,1.7255,1.7218,1.7189,1.7167,1.7143,1.712,1.7104,1.7105,1.7146,1.7218,1.7307,1.7405,1.7531,1.7694,1.7851,1.7957,1.8026,1.8084,1.8126,1.8141
0.32,1.643,1.6774,1.7119,1.7463,1.7805,1.8146,1.8488,1.883,1.9172,1.9514,1.9856,2.02,2.0543,2.0887,2.1231,2.1575,2.192,2.2265,2.2608,2.295,2.3289,2.3623,2.3951,2.4274,2.4595,2.4913,2.5237,2.557,2.5906,2.6246,1.7538,1.7564,1.7576,1.7568,1.752,1.7473,1.7429,1.7388,1.7341,1.7299,1.7253,1.7243,1.7208,1.7186,1.7163,1.7144,1.7137,1.7147,1.7177,1.7221,1.7281,1.7367,1.7473,1.7593,1.7719,1.7853,1.7969,1.8059,1.8137,1.8196
0.324,1.643,1.6774,1.7119,1.7463,1.7808,1.8153,1.8498,1.8842,1.9183,1.9522,1.9861,2.0203,2.0545,2.0888,2.1233,2.1578,2.1923,2.2268,2.2612,2.2954,2.3293,2.3628,2.3959,2.4282,2.4598,2.4916,2.5242,2.5573,2.5908,2.6246,1.7538,1.7559,1.7532,1.7514,1.7498,1.7485,1.7476,1.7455,1.7399,1.7334,1.7265,1.7222,1.7175,1.714,1.7115,1.7101,1.7101,1.7118,1.7146,1.7187,1.7252,1.7336,1.7436,1.7558,1.7696,1.783,1.7945,1.804,1.8125,1.8196
0.328,1.6485,1.6822,1.7162,1.7501,1.7839,1.8178,1.8516,1.8854,1.919,1.9527,1.9862,2.0199,2.0536,2.0874,2.1213,2.1553,2.1892,2.2231,2.257,2.2907,2.3243,2.3577,2.3908,2.4226,2.4525,2.4828,2.5149,2.5474,2.5803,2.6136,1.7483,1.7524,1.7549,1.755,1.7513,1.7479,1.7444,1.7407,1.7362,1.7311,1.7259,1.7212,1.717,1.7133,1.7107,1.7091,1.7115,1.7132,1.7163,1.7204,1.7255,1.7317,1.7395,1.7515,1.7677,1.7831,1.7944,1.8042,1.8129,1.8196
0.332,1.643,1.6772,1.7114,1.7457,1.78,1.8143,1.8486,1.8828,1.9169,1.9509,1.9847,2.0186,2.0527,2.0867,2.1207,2.1549,2.1893,2.2237,2.258,2.2923,2.3268,2.3598,2.3921,2.4234,2.4549,2.4871,2.519,2.5507,2.5822,2.6136,1.7483,1.7522,1.755,1.7559,1.7532,1.751,1.7486,1.7457,1.7414,1.7361,1.7303,1.7247,1.7201,1.7153,1.7103,1.7075,1.7072,1.7075,1.7086,1.71,1.7108,1.7199,1.7316,1.7457,1.7594,1.7715,1.7841,1.7974,1.8112,1.8251
0.336,1.643,1.6775,1.7119,1.7462,1.7804,1.8146,1.8489,1.8832,1.9176,1.952,1.9864,2.0207,2.055,2.0892,2.1234,2.1577,2.1922,2.2267,2.2612,2.2956,2.3302,2.364,2.3974,2.4283,2.4575,2.4879,2.5201,2.5527,2.5856,2.6191,1.7593,1.759,1.7568,1.7534,1.7488,1.7447,1.7407,1.7375,1.735,1.7325,1.7299,1.727,1.7228,1.7184,1.7142,1.7108,1.7103,1.7098,1.7103,1.7116,1.7129,1.7191,1.7275,1.743,1.7612,1.7776,1.7898,1.8011,1.8114,1.8196
0.34,1.6375,1.6722,1.7068,1.7414,1.7759,1.8105,1.845,1.8795,1.914,1.9481,1.9823,2.0166,2.0509,2.0853,2.1199,2.1545,2.1891,2.2237,2.2584,2.293,2.3275,2.3618,2.3955,2.4276,2.4584,2.4895,2.5215,2.5539,2.5863,2.6191,1.7593,1.7585,1.7571,1.7559,1.7527,1.7501,1.7473,1.7446,1.741,1.7351,1.7293,1.7241,1.7196,1.7158,1.7125,1.7118,1.7099,1.7091,1.7089,1.7107,1.7139,1.7183,1.7263,1.7394,1.7554,1.7706,1.7838,1.7962,1.8083,1.8196
0.344,1.643,1.6769,1.7114,1.7459,1.7802,1.8146,1.849,1.8834,1.9176,1.9518,1.986,2.0202,2.0545,2.0889,2.1232,2.1577,2.1921,2.2265,2.261,2.2955,2.3301,2.3643,2.3977,2.4289,2.4582,2.4879,2.5189,2.5502,2.5817,2.6136,1.7538,1.7605,1.7611,1.7587,1.7548,1.7514,1.7481,1.7447,1.7401,1.7351,1.7302,1.7256,1.7214,1.7175,1.7141,1.7112,1.7083,1.7057,1.7035,1.7023,1.7035,1.7083,1.717,1.7318,1.7502,1.7677,1.7831,1.7977,1.8119,1.8251
0.348,1.6375,1.6715,1.7057,1.7397,1.7738,1.8078,1.8419,1.8759,1.91,1.944,1.9779,2.0118,2.0456,2.0794,2.1133,2.1472,2.1812,2.2153,2.2494,2.2835,2.3177,2.3511,2.3847,2.417,2.4483,2.4794,2.5108,2.5418,2.5724,2.6026,1.7483,1.7515,1.7517,1.7503,1.7476,1.7453,1.743,1.7408,1.7384,1.7353,1.7317,1.7274,1.7228,1.7182,1.714,1.7105,1.7078,1.7058,1.704,1.7032,1.7042,1.7107,1.7168,1.7278,1.7415,1.7555,1.769,1.7831,1.7983,1.8141
0.352,1.6485,1.6824,1.7164,1.7504,1.7845,1.8185,1.8526,1.8866,1.9206,1.9545,1.9882,2.0219,2.0555,2.0892,2.1229,2.1567,2.1905,2.2245,2.2586,2.2927,2.3267,2.3607,2.3947,2.4257,2.4564,2.4869,2.5176,2.5482,2.5784,2.6081,1.7483,1.7519,1.7546,1.7564,1.7547,1.7535,1.7519,1.7502,1.748,1.7442,1.7394,1.734,1.7286,1.7234,1.7183,1.7135,1.7095,1.7073,1.7061,1.7059,1.707,1.7094,1.7135,1.7274,1.742,1.7573,1.772,1.787,1.803,1.8196
0.356,1.6485,1.6825,1.7164,1.7508,1.7851,1.8193,1.8536,1.8879,1.9222,1.9564,1.9906,2.0247,2.0589,2.0928,2.1266,2.1604,2.1945,2.2288,2.2632,2.2976,2.3319,2.3663,2.4002,2.4328,2.4642,2.4973,2.5274,2.5568,2.5854,2.6136,1.7483,1.7534,1.7591,1.7609,1.7584,1.755,1.7523,1.7495,1.7466,1.7433,1.7394,1.7353,1.7309,1.7255,1.719,1.7128,1.7081,1.7054,1.7038,1.7033,1.7039,1.7062,1.7118,1.7229,1.7372,1.746,1.763,1.7808,1.7999,1.8196
0.36,1.643,1.6777,1.7122,1.7473,1.7823,1.8174,1.8524,1.8875,1.9225,1.9575,1.9923,2.027,2.0618,2.0964,2.1308,2.1651,2.1997,2.2346,2.2697,2.3048,2.3398,2.3748,2.4097,2.4429,2.4727,2.5054,2.5348,2.5663,2.598,2.6301,1.7428,1.748,1.754,1.7561,1.7553,1.7541,1.7532,1.7519,1.7502,1.7472,1.743,1.7382,1.7334,1.7279,1.721,1.7138,1.7078,1.7048,1.7045,1.705,1.7064,1.7084,1.713,1.7247,1.7435,1.7555,1.775,1.7903,1.8055,1.8196
0.364,1.643,1.6772,1.7108,1.7452,1.78,1.8147,1.8494,1.8841,1.9188,1.9535,1.9881,2.0227,2.0572,2.0917,2.126,2.1601,2.1942,2.2286,2.2631,2.2978,2.3325,2.3672,2.4016,2.4351,2.4677,2.5001,2.5312,2.5607,2.5874,2.6136,1.7373,1.7434,1.7526,1.7563,1.7553,1.7544,1.7531,1.7514,1.7496,1.7471,1.7441,1.7406,1.7367,1.7323,1.7265,1.7199,1.7136,1.7085,1.7046,1.7016,1.7003,1.7016,1.7068,1.7162,1.728,1.7407,1.7562,1.7745,1.7968,1.8196
0.368,1.654,1.688,1.7218,1.7556,1.7897,1.8238,1.8579,1.892,1.9261,1.96,1.9938,2.0275,2.0612,2.0948,2.1282,2.1617,2.1952,2.2289,2.2628,2.2967,2.3308,2.3649,2.3988,2.4323,2.4606,2.4915,2.5219,2.5516,2.5802,2.6081,1.7428,1.7458,1.7503,1.7539,1.7538,1.7538,1.7538,1.7537,1.7526,1.7494,1.7448,1.7395,1.7344,1.7288,1.7221,1.7154,1.7095,1.7044,1.7003,1.6973,1.6955,1.6951,1.6973,1.7051,1.7238,1.7384,1.7539,1.7705,1.7891,1.8086
