t,midx1,midx2,midx3,midx4,midx5,midx6,midx7,midx8,midx9,midx10,midx11,midx12,midx13,midx14,midx15,midx16,midx17,midx18,midx19,midx20,midx21,midx22,midx23,midx24,midx25,midx26,midx27,midx28,midx29,midx30,midy1,midy2,midy3,midy4,midy5,midy6,midy7,midy8,midy9,midy10,midy11,midy12,midy13,midy14,midy15,midy16,midy17,midy18,midy19,midy20,midy21,midy22,midy23,midy24,midy25,midy26,midy27,midy28,midy29,midy30
0.188,1.8649,1.8983,1.9316,1.9652,1.9991,2.0333,2.0675,2.1017,2.136,2.1701,2.2041,2.2381,2.2721,2.3063,2.3405,2.3747,2.4089,2.443,2.4772,2.5113,2.5454,2.5795,2.6134,2.6466,2.6792,2.7116,2.7443,2.7771,2.8099,2.8427,1.1122,1.1198,1.1275,1.1343,1.1379,1.1392,1.1405,1.141,1.1419,1.1444,1.1483,1.1524,1.1558,1.1578,1.1591,1.1594,1.1582,1.1559,1.1536,1.1512,1.1483,1.1447,1.14,1.1321,1.1216,1.1106,1.1005,1.0908,1.0809,1.071
0.192,1.8708,1.9047,1.9385,1.972,2.0058,2.0401,2.0744,2.1087,2.143,2.1772,2.2114,2.2457,2.2799,2.3142,2.3485,2.3828,2.4171,2.4514,2.4857,2.52,2.5542,2.5885,2.6223,2.6553,2.6879,2.7207,2.754,2.7874,2.8209,2.8545,1.1122,1.118,1.124,1.1311,1.1364,1.1382,1.1392,1.1396,1.1412,1.1437,1.1466,1.1494,1.1513,1.1531,1.155,1.1565,1.1575,1.1572,1.1559,1.1544,1.1525,1.1497,1.144,1.1345,1.1238,1.1138,1.1055,1.0976,1.09,1.0828
0.196,1.8708,1.905,1.939,1.973,2.0072,2.0414,2.0757,2.11,2.1443,2.1786,2.2128,2.247,2.2812,2.3154,2.3494,2.3835,2.4177,2.4519,2.4862,2.5205,2.5546,2.5887,2.6227,2.6564,2.689,2.7207,2.7532,2.7867,2.8204,2.8545,1.1181,1.1213,1.1254,1.1293,1.1323,1.1337,1.1345,1.135,1.1357,1.1367,1.1384,1.1406,1.143,1.1455,1.1501,1.1548,1.1541,1.1555,1.1545,1.1525,1.1498,1.1461,1.1417,1.1352,1.1245,1.1114,1.1007,1.0931,1.0869,1.0828
0.2,1.8708,1.9054,1.9399,1.9745,2.0089,2.0436,2.0782,2.1128,2.1475,2.182,2.2165,2.251,2.2854,2.3197,2.354,2.3884,2.4229,2.4575,2.4921,2.5267,2.5612,2.5956,2.6297,2.6631,2.6955,2.728,2.7611,2.7943,2.8273,2.8603,1.1181,1.1206,1.1234,1.1259,1.129,1.1302,1.1314,1.1322,1.1332,1.1354,1.1385,1.1421,1.1459,1.1509,1.1556,1.1606,1.1605,1.1625,1.1613,1.1589,1.1555,1.1513,1.1456,1.1362,1.124,1.1122,1.102,1.0918,1.0813,1.071
0.204,1.8649,1.8997,1.9344,1.9691,2.0036,2.0383,2.073,2.1077,2.1425,2.1772,2.2119,2.2467,2.2814,2.3159,2.3503,2.3846,2.4191,2.4537,2.4883,2.5232,2.5575,2.5922,2.6265,2.6602,2.6934,2.7265,2.7595,2.7917,2.8233,2.8545,1.124,1.1224,1.123,1.1259,1.1292,1.1321,1.1344,1.1357,1.136,1.1368,1.138,1.1395,1.1414,1.1453,1.1503,1.1557,1.1604,1.1639,1.1658,1.1671,1.162,1.1598,1.1542,1.1456,1.1355,1.125,1.114,1.1009,1.0864,1.071
0.208,1.8649,1.8997,1.9346,1.9694,2.0043,2.0391,2.074,2.1089,2.1437,2.1785,2.2134,2.2482,2.2829,2.3175,2.3521,2.3868,2.4216,2.4563,2.4912,2.5261,2.5609,2.5957,2.6305,2.6648,2.6982,2.7312,2.7645,2.7974,2.8291,2.8603,1.124,1.1263,1.1267,1.1257,1.1275,1.1286,1.1294,1.1301,1.1311,1.1327,1.1347,1.1368,1.1392,1.1437,1.1479,1.1524,1.1534,1.1562,1.1569,1.1567,1.1555,1.1534,1.1503,1.1441,1.134,1.123,1.1124,1.1011,1.0865,1.071
0.212,1.8649,1.8998,1.9346,1.9696,2.0045,2.0396,2.0746,2.1097,2.1447,2.1797,2.2146,2.2494,2.2843,2.319,2.3537,2.3885,2.4234,2.4583,2.4933,2.5283,2.5633,2.5983,2.6332,2.6678,2.7013,2.7339,2.7661,2.798,2.8293,2.8603,1.1181,1.1219,1.1261,1.1287,1.1288,1.1267,1.1261,1.1264,1.1277,1.1302,1.1336,1.1373,1.1411,1.146,1.1508,1.1552,1.1588,1.1618,1.1645,1.1669,1.1651,1.1637,1.1604,1.1546,1.1444,1.1314,1.1176,1.103,1.0873,1.071
0.216,1.8591,1.8943,1.9296,1.9649,2.0002,2.0355,2.0708,2.1061,2.1414,2.1765,2.2115,2.2464,2.2815,2.3166,2.3517,2.3868,2.422,2.4573,2.4925,2.5278,2.5631,2.5985,2.6335,2.6682,2.7021,2.7357,2.7688,2.8004,2.8308,2.8603,1.1299,1.1301,1.1315,1.1316,1.1314,1.1295,1.1294,1.1296,1.1311,1.1347,1.1399,1.1451,1.1494,1.1529,1.1566,1.1604,1.1636,1.1658,1.1674,1.1685,1.1684,1.1679,1.1637,1.1574,1.1472,1.1364,1.1241,1.1083,1.0904,1.071
0.22,1.8708,1.9044,1.9376,1.9721,2.0063,2.0406,2.0749,2.1092,2.1436,2.1779,2.2123,2.2466,2.2808,2.3149,2.3489,2.3827,2.4166,2.4507,2.4849,2.519,2.5534,2.5876,2.6219,2.6559,2.6895,2.7228,2.7554,2.786,2.8148,2.8427,1.1181,1.1254,1.1336,1.1341,1.1312,1.1283,1.1261,1.1247,1.1242,1.125,1.1269,1.1293,1.1322,1.1367,1.1419,1.1477,1.1533,1.1578,1.1619,1.1654,1.1678,1.1654,1.1633,1.1579,1.1506,1.1423,1.1315,1.1157,1.097,1.0769
0.224,1.8649,1.8999,1.9348,1.9697,2.0045,2.0395,2.0744,2.1093,2.1443,2.1793,2.2141,2.2489,2.2838,2.3186,2.3533,2.3879,2.4225,2.4573,2.4921,2.5269,2.5617,2.5966,2.6316,2.6665,2.7,2.7341,2.7674,2.7987,2.8272,2.8545,1.1299,1.132,1.1329,1.1329,1.1331,1.1306,1.1286,1.1269,1.1271,1.1286,1.1322,1.1355,1.1385,1.1419,1.1464,1.1516,1.1565,1.1602,1.1637,1.1674,1.1706,1.173,1.1725,1.169,1.1593,1.1515,1.1405,1.125,1.1047,1.0828
0.228,1.8591,1.8928,1.9266,1.9609,1.9951,2.0294,2.0637,2.0981,2.1325,2.1668,2.2012,2.2356,2.2699,2.3043,2.3384,2.3724,2.4063,2.4404,2.4744,2.5084,2.5425,2.5768,2.6112,2.6454,2.6792,2.7129,2.7463,2.7786,2.8083,2.8368,1.124,1.1303,1.1367,1.1397,1.1382,1.1353,1.1337,1.1328,1.1331,1.1333,1.1334,1.1339,1.1347,1.1366,1.141,1.146,1.1513,1.1561,1.1609,1.1657,1.1704,1.1723,1.1733,1.1698,1.1639,1.1567,1.1486,1.137,1.1196,1.1004
0.232,1.8591,1.8936,1.9282,1.9629,1.9976,2.0322,2.0669,2.1016,2.1364,2.1712,2.2059,2.2407,2.2754,2.3099,2.3443,2.3786,2.413,2.4475,2.482,2.5164,2.5508,2.5851,2.6197,2.6545,2.6889,2.723,2.7564,2.7884,2.819,2.8486,1.1299,1.1341,1.136,1.1347,1.1333,1.1305,1.1282,1.1269,1.127,1.127,1.1273,1.1278,1.1294,1.1333,1.1383,1.1437,1.1487,1.1529,1.157,1.1621,1.1674,1.1726,1.1759,1.1757,1.1709,1.1641,1.1548,1.1411,1.1245,1.1063
0.236,1.8649,1.8987,1.9324,1.9665,2.0005,2.0345,2.0686,2.1027,2.1368,2.1709,2.205,2.2392,2.2733,2.3073,2.3413,2.375,2.4088,2.4426,2.4763,2.5098,2.5433,2.577,2.611,2.6447,2.6787,2.7125,2.7458,2.7776,2.8078,2.8368,1.1299,1.1347,1.1396,1.1425,1.1417,1.1392,1.1376,1.1362,1.1351,1.1342,1.1334,1.1335,1.1348,1.1369,1.1403,1.1454,1.1502,1.1548,1.1605,1.167,1.1734,1.1783,1.1831,1.1786,1.1767,1.1719,1.1645,1.1521,1.1361,1.1181
0.24,1.8649,1.8991,1.9333,1.9677,2.0019,2.0362,2.0705,2.1049,2.1392,2.1736,2.2079,2.2423,2.2766,2.3108,2.3448,2.3788,2.4128,2.4469,2.4808,2.5148,2.5488,2.5831,2.6174,2.6517,2.6861,2.7204,2.7544,2.7865,2.8152,2.8427,1.1299,1.1335,1.1363,1.135,1.1327,1.1298,1.1279,1.1269,1.1272,1.1281,1.1294,1.1311,1.1328,1.1356,1.1408,1.1459,1.1507,1.1555,1.1607,1.1659,1.1709,1.1728,1.1755,1.1769,1.1767,1.1749,1.1701,1.1577,1.1387,1.1181
0.244,1.8649,1.8996,1.9343,1.9689,2.0033,2.0379,2.0725,2.1071,2.1418,2.1766,2.2113,2.2459,2.2806,2.3152,2.3497,2.384,2.4183,2.4526,2.4869,2.5212,2.5553,2.5895,2.6239,2.6586,2.6933,2.7279,2.7624,2.796,2.8261,2.8545,1.1417,1.1433,1.1425,1.1395,1.1352,1.1317,1.1289,1.1273,1.1266,1.1266,1.1272,1.1285,1.1306,1.1335,1.1373,1.1423,1.1478,1.1534,1.1587,1.1641,1.1702,1.1761,1.1808,1.1829,1.182,1.1797,1.1759,1.1673,1.1498,1.1299
0.248,1.8708,1.9043,1.9384,1.9726,2.0067,2.0408,2.075,2.1091,2.1433,2.1774,2.2115,2.2456,2.2798,2.3139,2.3479,2.382,2.416,2.4499,2.4835,2.5171,2.5508,2.5846,2.6183,2.6522,2.6862,2.7203,2.7541,2.7868,2.8182,2.8486,1.1475,1.141,1.1398,1.139,1.1377,1.1367,1.136,1.1351,1.1341,1.1326,1.1311,1.1302,1.1306,1.1324,1.1351,1.1382,1.1414,1.1456,1.1512,1.1574,1.163,1.1679,1.1733,1.1781,1.1807,1.1797,1.1749,1.1648,1.1514,1.1358
0.252,1.8649,1.9,1.9351,1.97,2.0049,2.0398,2.0748,2.1099,2.145,2.1801,2.2151,2.2502,2.2852,2.3203,2.3554,2.3903,2.4251,2.4597,2.4942,2.5287,2.5632,2.5978,2.6324,2.667,2.7017,2.7367,2.7714,2.8046,2.8361,2.8662,1.1417,1.1426,1.141,1.1377,1.1337,1.1304,1.1281,1.127,1.127,1.1277,1.1287,1.1301,1.1316,1.1326,1.1342,1.1373,1.1418,1.1476,1.1539,1.1603,1.1668,1.1728,1.1787,1.1845,1.1899,1.1916,1.1865,1.1752,1.1597,1.1417
0.256,1.8591,1.8939,1.9288,1.964,1.9989,2.0336,2.0685,2.1036,2.1388,2.1739,2.209,2.2442,2.2794,2.3146,2.3496,2.3843,2.4189,2.454,2.4886,2.523,2.5573,2.5918,2.6266,2.6615,2.6964,2.7315,2.7667,2.801,2.8341,2.8662,1.1417,1.1462,1.1502,1.1496,1.1456,1.1399,1.1355,1.1329,1.1315,1.1299,1.1284,1.1273,1.1269,1.1271,1.1295,1.1354,1.1423,1.1439,1.1506,1.1579,1.1657,1.1724,1.1774,1.1821,1.186,1.1885,1.1874,1.1797,1.1677,1.1534
0.26,1.8649,1.8991,1.9331,1.9675,2.0018,2.0361,2.0705,2.1049,2.1393,2.1736,2.2081,2.2425,2.2769,2.3114,2.3458,2.3802,2.4145,2.4488,2.4831,2.517,2.5506,2.584,2.6176,2.6513,2.6851,2.7192,2.7537,2.788,2.8216,2.8545,1.1358,1.14,1.1455,1.1473,1.1448,1.1414,1.1386,1.1362,1.1342,1.1321,1.1303,1.1289,1.1277,1.128,1.1298,1.1322,1.1348,1.1378,1.1419,1.1478,1.1556,1.1637,1.1715,1.1787,1.1853,1.1902,1.1917,1.1891,1.1816,1.1711
0.264,1.8708,1.905,1.9391,1.9732,2.0072,2.0412,2.0753,2.1095,2.1436,2.1777,2.2118,2.2459,2.28,2.3141,2.3483,2.3824,2.4164,2.4505,2.4845,2.5181,2.5512,2.5841,2.617,2.6504,2.6842,2.7182,2.7524,2.7865,2.8205,2.8545,1.1475,1.1473,1.1491,1.1489,1.1452,1.1424,1.1407,1.1398,1.1391,1.1382,1.1365,1.1342,1.132,1.1308,1.1317,1.1336,1.1359,1.1385,1.1419,1.1475,1.156,1.1651,1.1742,1.1815,1.1868,1.1891,1.1902,1.1897,1.1869,1.1829
0.268,1.8649,1.8996,1.9342,1.9688,2.0033,2.0378,2.0724,2.107,2.1416,2.1763,2.2109,2.2455,2.2801,2.3148,2.3493,2.3838,2.4183,2.4528,2.4871,2.5211,2.5546,2.5878,2.6208,2.6543,2.6883,2.723,2.7576,2.7922,2.8264,2.8603,1.1417,1.1424,1.1439,1.1447,1.1412,1.1383,1.1358,1.134,1.1329,1.1319,1.1303,1.1287,1.1274,1.1277,1.1301,1.1332,1.1364,1.1399,1.1446,1.1517,1.1603,1.1704,1.1808,1.1898,1.196,1.1974,1.1975,1.1954,1.1901,1.1829
0.272,1.8708,1.9053,1.9396,1.974,2.0083,2.0426,2.0771,2.1115,2.1461,2.1806,2.2151,2.2496,2.2842,2.3187,2.3531,2.3875,2.4218,2.4562,2.4905,2.5246,2.5583,2.5918,2.6248,2.6575,2.6904,2.7244,2.7589,2.7933,2.8272,2.8603,1.1534,1.1506,1.1472,1.1439,1.1393,1.1357,1.1326,1.1306,1.1294,1.1279,1.1262,1.1248,1.1242,1.1253,1.1282,1.1318,1.1357,1.1396,1.1435,1.1489,1.1565,1.1652,1.1753,1.1865,1.1972,1.2032,1.2027,1.1993,1.1928,1.1829
0.276,1.8649,1.8991,1.9336,1.9685,2.003,2.0375,2.0721,2.107,2.1418,2.1767,2.2116,2.2465,2.2814,2.3163,2.3513,2.3862,2.4211,2.4558,2.4902,2.5245,2.5585,2.592,2.6252,2.6586,2.6924,2.7268,2.7615,2.7964,2.8313,2.8662,1.1417,1.149,1.1548,1.1564,1.1506,1.1451,1.1405,1.1376,1.1353,1.1332,1.1309,1.1285,1.1266,1.126,1.1267,1.1279,1.1301,1.1344,1.1403,1.147,1.1552,1.1651,1.1761,1.1865,1.1952,1.2016,1.2057,1.2075,1.208,1.2064
0.28,1.8591,1.8937,1.9284,1.9631,1.9977,2.0323,2.067,2.1017,2.1363,2.1706,2.205,2.2396,2.2743,2.309,2.3437,2.3784,2.4131,2.4477,2.4823,2.5169,2.5513,2.5848,2.6174,2.6499,2.6831,2.717,2.7511,2.7854,2.8198,2.8545,1.1534,1.1552,1.1554,1.1541,1.1512,1.1492,1.1476,1.146,1.1432,1.1385,1.1334,1.1315,1.1292,1.1286,1.1288,1.1296,1.1308,1.1326,1.135,1.1382,1.1431,1.152,1.1639,1.1761,1.1862,1.1936,1.2001,1.2056,1.2098,1.2123
0.284,1.8649,1.8994,1.9344,1.9693,2.0041,2.0389,2.0738,2.1087,2.1436,2.1785,2.2133,2.2482,2.2831,2.318,2.3529,2.3878,2.4227,2.4575,2.4923,2.527,2.5616,2.596,2.6291,2.6612,2.6937,2.7277,2.7621,2.7966,2.8314,2.8662,1.1417,1.1465,1.1462,1.1453,1.1428,1.1407,1.1391,1.1379,1.1365,1.1347,1.1331,1.1319,1.1309,1.1299,1.1294,1.1296,1.1309,1.1333,1.1364,1.1402,1.1447,1.1508,1.162,1.1757,1.1883,1.1965,1.2023,1.2074,1.2109,1.2123
0.288,1.8649,1.9001,1.9352,1.9704,2.0055,2.0407,2.0759,2.1111,2.1463,2.1815,2.2166,2.2518,2.2868,2.3219,2.357,2.3921,2.4274,2.4625,2.4976,2.5325,2.5672,2.6014,2.634,2.6656,2.6979,2.732,2.7669,2.8018,2.8369,2.8721,1.1417,1.1436,1.1465,1.1464,1.1437,1.1417,1.1402,1.1391,1.1376,1.1356,1.1334,1.1311,1.1278,1.1246,1.1213,1.1225,1.1225,1.1246,1.128,1.1328,1.1386,1.1469,1.1605,1.1759,1.19,1.1986,1.2039,1.2082,1.2112,1.2123
0.292,1.8649,1.8999,1.9348,1.9696,2.0044,2.0394,2.0743,2.1093,2.1442,2.1791,2.214,2.249,2.2839,2.3188,2.3538,2.3888,2.4239,2.4589,2.4938,2.5288,2.5636,2.5981,2.6318,2.6648,2.6967,2.7284,2.761,2.7938,2.8269,2.8603,1.1593,1.1595,1.1555,1.1516,1.1482,1.1453,1.1429,1.1405,1.1377,1.1349,1.1324,1.1301,1.1271,1.1241,1.1234,1.1216,1.1217,1.1233,1.1256,1.1284,1.1319,1.1381,1.1477,1.1595,1.1739,1.1889,1.2017,1.214,1.2256,1.2359
0.296,1.8708,1.9054,1.9399,1.9745,2.009,2.0436,2.0782,2.1129,2.1475,2.1822,2.2168,2.2515,2.2861,2.3208,2.3554,2.39,2.4247,2.4594,2.4941,2.5284,2.5631,2.5975,2.6311,2.6639,2.6965,2.7293,2.7623,2.7951,2.8277,2.8603,1.1417,1.1441,1.148,1.1489,1.1449,1.1421,1.1402,1.1392,1.1384,1.1373,1.136,1.1346,1.1331,1.1316,1.1293,1.128,1.1274,1.1268,1.1254,1.1297,1.1311,1.1359,1.1444,1.1555,1.1674,1.1786,1.1894,1.2007,1.2123,1.2241
0.3,1.8708,1.9051,1.9394,1.9735,2.0075,2.0416,2.0758,2.1101,2.1445,2.1788,2.2132,2.2475,2.2818,2.3161,2.3504,2.3847,2.4191,2.4534,2.4878,2.522,2.5562,2.5903,2.6239,2.6566,2.6889,2.7214,2.7538,2.7857,2.8172,2.8486,1.1534,1.1552,1.1531,1.1489,1.1436,1.1393,1.1365,1.1353,1.1346,1.1338,1.133,1.132,1.1295,1.1274,1.1249,1.1262,1.1254,1.1262,1.1275,1.1297,1.1329,1.1374,1.1446,1.1552,1.1669,1.1781,1.1894,1.2023,1.216,1.23
0.304,1.8649,1.8997,1.9346,1.9697,2.0046,2.0395,2.0745,2.1096,2.1446,2.1797,2.2148,2.2498,2.2849,2.3199,2.3549,2.3899,2.425,2.46,2.4951,2.53,2.5647,2.5993,2.6337,2.6677,2.7014,2.7348,2.7681,2.8011,2.8338,2.8662,1.1417,1.1465,1.1504,1.1513,1.1474,1.1442,1.1415,1.1395,1.1378,1.1362,1.1344,1.1325,1.1305,1.128,1.1258,1.1238,1.1211,1.1233,1.1238,1.1275,1.1324,1.1384,1.1455,1.1541,1.1641,1.1749,1.186,1.1979,1.2106,1.2241
0.308,1.8649,1.8991,1.9335,1.9679,2.0023,2.0368,2.0712,2.1057,2.1402,2.1746,2.209,2.2433,2.2776,2.312,2.3463,2.3806,2.415,2.4494,2.4839,2.5183,2.5527,2.5869,2.621,2.6544,2.687,2.7198,2.7527,2.785,2.8169,2.8486,1.1417,1.1463,1.1496,1.1509,1.1486,1.1469,1.1456,1.1448,1.1445,1.1426,1.1396,1.1361,1.1331,1.13,1.1264,1.123,1.1198,1.1191,1.1184,1.1202,1.1234,1.1273,1.1327,1.1413,1.1525,1.1632,1.1735,1.1856,1.1987,1.2123
0.312,1.8649,1.8992,1.9337,1.9683,2.0028,2.0374,2.072,2.1066,2.1411,2.1756,2.2102,2.2447,2.2791,2.3135,2.3478,2.3822,2.4166,2.4511,2.4857,2.5202,2.5548,2.5891,2.6231,2.6568,2.6901,2.7229,2.7546,2.785,2.8142,2.8427,1.1417,1.1463,1.1483,1.1481,1.1475,1.1466,1.146,1.1453,1.1439,1.1422,1.14,1.1377,1.1351,1.1314,1.127,1.1229,1.12,1.118,1.1161,1.1153,1.117,1.1214,1.1277,1.1354,1.1446,1.1557,1.1694,1.186,1.2045,1.2241
0.316,1.8591,1.8941,1.929,1.9648,2.0004,2.036,2.0717,2.1073,2.143,2.1787,2.2144,2.2501,2.2857,2.3214,2.357,2.3926,2.4282,2.4638,2.4995,2.5352,2.5709,2.6066,2.642,2.6769,2.7112,2.7459,2.7781,2.8086,2.8379,2.8662,1.1358,1.1423,1.1493,1.1502,1.1479,1.1451,1.1432,1.142,1.1416,1.141,1.1398,1.1381,1.1364,1.1344,1.1317,1.1289,1.1262,1.1244,1.1232,1.1223,1.122,1.1234,1.1283,1.1359,1.1458,1.1535,1.1695,1.1878,1.2083,1.23
0.32,1.8591,1.8929,1.9267,1.9612,1.9958,2.0305,2.0651,2.0997,2.1344,2.169,2.2036,2.2383,2.2729,2.3075,2.342,2.3766,2.4111,2.4456,2.4801,2.5145,2.5491,2.5837,2.6182,2.6527,2.6871,2.7213,2.7542,2.7851,2.8144,2.8427,1.1358,1.1433,1.1507,1.1537,1.1537,1.1524,1.1516,1.1508,1.1502,1.1493,1.1481,1.1465,1.1449,1.1432,1.1409,1.1382,1.1354,1.1325,1.1288,1.1249,1.1232,1.1249,1.1282,1.1317,1.1355,1.1415,1.1522,1.168,1.1864,1.2064
0.324,1.8532,1.8879,1.9226,1.9573,1.9918,2.0264,2.0611,2.0958,2.1305,2.1652,2.1998,2.2343,2.2688,2.3033,2.3379,2.3724,2.4069,2.4414,2.4761,2.5107,2.5455,2.5802,2.6149,2.6494,2.6838,2.718,2.7516,2.7847,2.8113,2.8368,1.1417,1.1428,1.1438,1.1449,1.1491,1.1525,1.1552,1.1566,1.1562,1.154,1.1505,1.1464,1.1422,1.1384,1.1349,1.1307,1.1266,1.123,1.1201,1.1182,1.1174,1.1179,1.1201,1.1246,1.1295,1.1357,1.1442,1.154,1.1773,1.2006
0.328,1.8649,1.8995,1.9339,1.9684,2.0031,2.0378,2.0725,2.1073,2.142,2.1767,2.2114,2.2461,2.2807,2.3153,2.3499,2.3843,2.4186,2.4531,2.4877,2.5224,2.5571,2.5918,2.6265,2.6609,2.6953,2.7294,2.7639,2.7952,2.8222,2.8486,1.1358,1.1393,1.1439,1.1472,1.1485,1.1475,1.1473,1.1475,1.1473,1.1463,1.1447,1.1427,1.1405,1.1379,1.1342,1.1294,1.1244,1.1202,1.1172,1.1153,1.1142,1.1142,1.1161,1.1209,1.1257,1.1325,1.1347,1.1503,1.172,1.1947
0.332,1.8708,1.9028,1.9353,1.9686,2.0021,2.0358,2.0694,2.103,2.1367,2.1703,2.2039,2.2376,2.2712,2.3048,2.3383,2.3718,2.4053,2.4388,2.4722,2.5057,2.5393,2.5729,2.6065,2.64,2.6734,2.7066,2.7399,2.7727,2.8049,2.8368,1.124,1.1346,1.143,1.1476,1.1486,1.1472,1.1459,1.1447,1.1441,1.1438,1.1433,1.1424,1.1415,1.1398,1.1372,1.1341,1.131,1.1277,1.1239,1.1207,1.1185,1.1181,1.1198,1.1227,1.127,1.1321,1.1374,1.1448,1.1545,1.1652
0.336,1.8649,1.8988,1.9326,1.9657,1.999,2.033,2.0668,2.1008,2.1347,2.1686,2.2024,2.2363,2.2702,2.304,2.3378,2.3716,2.4053,2.4391,2.4729,2.5067,2.5405,2.5744,2.6083,2.6422,2.6761,2.7099,2.7439,2.7762,2.8043,2.8309,1.1299,1.1319,1.1356,1.1426,1.1478,1.1498,1.1508,1.1504,1.1498,1.1485,1.1468,1.1451,1.1431,1.1407,1.1378,1.1347,1.1316,1.1286,1.1254,1.1223,1.1202,1.1191,1.1182,1.1166,1.1146,1.1134,1.1151,1.125,1.1443,1.1652
0.34,1.8649,1.898,1.9302,1.9629,1.9965,2.0303,2.0641,2.0979,2.1317,2.1655,2.1993,2.2331,2.2669,2.3007,2.3345,2.3681,2.4017,2.4353,2.4689,2.5025,2.5361,2.5698,2.6034,2.637,2.6707,2.7044,2.7383,2.7713,2.8019,2.8309,1.1181,1.1252,1.1354,1.1441,1.1466,1.147,1.1475,1.1475,1.1475,1.1475,1.1475,1.1475,1.1476,1.1472,1.1453,1.142,1.1381,1.1341,1.1303,1.127,1.1236,1.1201,1.1167,1.1134,1.1102,1.1082,1.1089,1.1156,1.1302,1.1475
0.344,1.8649,1.898,1.931,1.9641,1.9977,2.0317,2.0657,2.0998,2.1338,2.1678,2.2018,2.2358,2.2698,2.3038,2.3377,2.3715,2.4054,2.4392,2.4729,2.5065,2.5402,2.574,2.6079,2.6419,2.6759,2.7097,2.7435,2.7769,2.81,2.8427,1.1181,1.126,1.1341,1.142,1.1465,1.1476,1.148,1.1476,1.1475,1.1476,1.1477,1.1473,1.146,1.1435,1.1406,1.1374,1.134,1.1304,1.1258,1.1205,1.1154,1.1116,1.1089,1.1085,1.1104,1.1136,1.1178,1.1242,1.1323,1.1417
0.348,1.8591,1.893,1.9266,1.9604,1.9946,2.029,2.0633,2.0977,2.132,2.1663,2.2006,2.2349,2.2693,2.3036,2.3377,2.3717,2.4057,2.4398,2.4739,2.508,2.542,2.5761,2.6103,2.6445,2.6788,2.7132,2.7475,2.7816,2.8153,2.8486,1.124,1.129,1.136,1.1424,1.1452,1.1461,1.1471,1.1476,1.1487,1.1509,1.1531,1.155,1.1552,1.1526,1.1483,1.1434,1.1386,1.1345,1.1304,1.1255,1.1206,1.1163,1.113,1.1103,1.1085,1.108,1.1101,1.1147,1.1214,1.1299
0.352,1.8649,1.8987,1.9321,1.9651,1.9985,2.0325,2.0664,2.1004,2.1343,2.1683,2.2023,2.2362,2.2702,2.3041,2.338,2.3718,2.4056,2.4394,2.4732,2.507,2.5407,2.5745,2.6082,2.6418,2.6754,2.7092,2.7432,2.7769,2.8101,2.8427,1.124,1.1278,1.134,1.1418,1.1468,1.1488,1.1503,1.1506,1.1508,1.1513,1.152,1.1528,1.1533,1.1523,1.1499,1.1467,1.1433,1.14,1.1365,1.1328,1.129,1.1252,1.121,1.116,1.1112,1.108,1.1087,1.1132,1.1204,1.1299
0.356,1.8708,1.904,1.9371,1.9703,2.0039,2.0379,2.0717,2.1057,2.1396,2.1734,2.2073,2.2412,2.2751,2.309,2.3428,2.3765,2.4102,2.4438,2.4775,2.511,2.5446,2.5782,2.612,2.6457,2.6794,2.7132,2.7471,2.781,2.8148,2.8486,1.1181,1.1251,1.1323,1.139,1.1427,1.1437,1.1446,1.1447,1.145,1.1463,1.1479,1.1495,1.1506,1.1503,1.148,1.1444,1.1402,1.1361,1.1318,1.1271,1.1223,1.118,1.1144,1.1109,1.1074,1.1047,1.1046,1.1065,1.1091,1.1122
0.36,1.8708,1.9043,1.9376,1.9706,2.004,2.038,2.0718,2.1056,2.1395,2.1734,2.2073,2.2412,2.2751,2.309,2.3429,2.3767,2.4106,2.4443,2.4781,2.5117,2.5451,2.5786,2.6122,2.6458,2.6794,2.7131,2.7469,2.7808,2.8147,2.8486,1.1181,1.1236,1.1303,1.1378,1.1431,1.1454,1.1478,1.1496,1.1505,1.1516,1.1535,1.1552,1.1562,1.1557,1.154,1.1516,1.1489,1.1458,1.1422,1.1377,1.132,1.1263,1.1215,1.117,1.1122,1.1082,1.1068,1.1081,1.11,1.1122
0.364,1.8649,1.8986,1.9321,1.9656,1.9993,2.0333,2.0674,2.1016,2.1357,2.1698,2.2039,2.2381,2.2722,2.3063,2.3405,2.3746,2.4087,2.4427,2.4763,2.5095,2.543,2.5767,2.6106,2.6444,2.6782,2.7122,2.7464,2.7805,2.8146,2.8486,1.1181,1.124,1.1303,1.1371,1.1421,1.1449,1.1468,1.1477,1.1484,1.1495,1.1507,1.1516,1.1524,1.1532,1.1533,1.1525,1.1504,1.147,1.1411,1.1333,1.1267,1.1212,1.1169,1.1119,1.1072,1.1048,1.1056,1.1071,1.1091,1.1122
0.368,1.8649,1.8984,1.9316,1.965,1.999,2.0331,2.0673,2.1014,2.1356,2.1697,2.2035,2.2374,2.2714,2.3055,2.3397,2.3738,2.4078,2.4418,2.4757,2.5095,2.5432,2.5768,2.6105,2.6443,2.6781,2.7121,2.7462,2.7804,2.8145,2.8486,1.1122,1.119,1.127,1.1343,1.1378,1.1394,1.1407,1.1417,1.1427,1.1452,1.1496,1.1543,1.158,1.1595,1.1588,1.1566,1.1536,1.15,1.1461,1.1411,1.1352,1.1291,1.1235,1.1184,1.1134,1.1094,1.1074,1.108,1.1098,1.1122
