t,midx1,midx2,midx3,midx4,midx5,midx6,midx7,midx8,midx9,midx10,midx11,midx12,midx13,midx14,midx15,midx16,midx17,midx18,midx19,midx20,midx21,midx22,midx23,midx24,midx25,midx26,midx27,midx28,midx29,midx30,midy1,midy2,midy3,midy4,midy5,midy6,midy7,midy8,midy9,midy10,midy11,midy12,midy13,midy14,midy15,midy16,midy17,midy18,midy19,midy20,midy21,midy22,midy23,midy24,midy25,midy26,midy27,midy28,midy29,midy30
0.46,0.87822,0.91194,0.94571,0.97942,1.0126,1.0458,1.079,1.1124,1.146,1.1798,1.2135,1.2473,1.281,1.3149,1.3486,1.3824,1.416,1.4495,1.4829,1.5157,1.5479,1.5799,1.6121,1.6438,1.675,1.7072,1.741,1.7747,1.8075,1.8386,0.9312,0.92879,0.92696,0.92511,0.91862,0.91189,0.90545,0.9003,0.89703,0.89456,0.89213,0.89009,0.88884,0.88871,0.88995,0.89268,0.89636,0.90064,0.906,0.91404,0.92436,0.93528,0.94584,0.95754,0.97068,0.9808,0.98309,0.98109,0.97288,0.95959
0.47,0.87822,0.91235,0.94636,0.98024,1.0137,1.0473,1.0809,1.1147,1.1487,1.1827,1.2167,1.2508,1.285,1.3193,1.3536,1.3878,1.4219,1.456,1.49,1.5235,1.5567,1.5897,1.6224,1.6533,1.6832,1.7157,1.7499,1.7842,1.8185,1.8528,0.94066,0.93722,0.93264,0.9273,0.91983,0.91251,0.90549,0.89958,0.89502,0.89071,0.88599,0.88194,0.87956,0.87993,0.88193,0.88481,0.88821,0.89187,0.89667,0.90387,0.9126,0.92198,0.93264,0.94753,0.96429,0.97537,0.97809,0.97928,0.97956,0.97851
0.48,0.87822,0.91206,0.94653,0.98088,1.0148,1.0488,1.0829,1.1171,1.1515,1.1859,1.2202,1.2547,1.2892,1.3237,1.3584,1.393,1.4276,1.4623,1.4968,1.5309,1.5643,1.5974,1.6295,1.6593,1.6887,1.7204,1.7543,1.7885,1.8229,1.8575,0.9454,0.93812,0.9346,0.93046,0.92349,0.9168,0.91065,0.9056,0.90131,0.89686,0.89258,0.88879,0.88582,0.88399,0.88314,0.88277,0.88302,0.88392,0.8865,0.89267,0.90159,0.91182,0.92473,0.94252,0.96077,0.97474,0.98188,0.98721,0.99106,0.99271
0.49,0.87822,0.91285,0.94759,0.98231,1.0168,1.0512,1.0857,1.1202,1.1546,1.1888,1.2229,1.2571,1.2917,1.3264,1.3611,1.3959,1.4307,1.4655,1.5002,1.5347,1.5684,1.6015,1.6338,1.6645,1.6938,1.7245,1.7582,1.7928,1.8275,1.8623,0.94066,0.93733,0.93551,0.93393,0.92883,0.92405,0.91934,0.9147,0.90949,0.9032,0.89643,0.88991,0.88646,0.8834,0.88186,0.88107,0.88108,0.88188,0.8835,0.88817,0.89683,0.90772,0.92064,0.93692,0.9557,0.97212,0.98058,0.98455,0.98705,0.98797
0.5,0.87822,0.91278,0.94738,0.98203,1.0165,1.051,1.0855,1.1199,1.1543,1.1886,1.2228,1.2571,1.2915,1.3261,1.3606,1.395,1.4295,1.4641,1.4988,1.5333,1.5676,1.6023,1.6321,1.6619,1.6915,1.7227,1.7548,1.787,1.8196,1.8528,0.93593,0.9333,0.93156,0.93148,0.92797,0.92456,0.9209,0.9169,0.91241,0.90736,0.90184,0.89664,0.89267,0.88972,0.88662,0.88291,0.87934,0.87755,0.87876,0.88188,0.88637,0.89135,0.90834,0.92605,0.94406,0.95915,0.97234,0.98509,0.99681,1.0069
0.51,0.87822,0.91245,0.94675,0.98109,1.0152,1.0494,1.0837,1.1179,1.1522,1.1863,1.2204,1.2544,1.2885,1.3226,1.3566,1.3907,1.4248,1.459,1.4933,1.5277,1.5621,1.5962,1.6307,1.6609,1.6913,1.7215,1.7525,1.7829,1.8131,1.8433,0.93593,0.93274,0.93107,0.93061,0.92638,0.92299,0.91984,0.91699,0.91393,0.90982,0.9052,0.90041,0.89578,0.89142,0.8867,0.8819,0.87765,0.87466,0.8727,0.87208,0.8731,0.87664,0.88076,0.89649,0.91254,0.92893,0.94392,0.95984,0.97642,0.99271
0.52,0.87822,0.91322,0.94823,0.9832,1.0181,1.053,1.088,1.1229,1.1578,1.1927,1.2276,1.2624,1.2972,1.3318,1.3663,1.4007,1.4353,1.4701,1.5049,1.5398,1.5748,1.6098,1.6445,1.6779,1.7105,1.7429,1.773,1.7976,1.8224,1.8433,0.9312,0.93038,0.93072,0.93095,0.92781,0.92549,0.92318,0.92085,0.91844,0.91573,0.91254,0.90886,0.90469,0.89983,0.89374,0.88729,0.88164,0.87777,0.87422,0.87116,0.86975,0.86993,0.87476,0.88526,0.89798,0.91124,0.92906,0.95393,0.97869,1.0069
0.53,0.88295,0.91692,0.95094,0.98494,1.019,1.053,1.0871,1.1212,1.1552,1.1891,1.2229,1.2567,1.2905,1.3243,1.3582,1.392,1.4258,1.4595,1.4932,1.527,1.5609,1.595,1.629,1.6625,1.6955,1.7281,1.7585,1.7851,1.8105,1.8339,0.92174,0.92457,0.92712,0.92866,0.92626,0.92503,0.92398,0.92306,0.92114,0.91725,0.91247,0.90811,0.90396,0.89965,0.89525,0.89084,0.88652,0.88182,0.87663,0.87177,0.86843,0.86722,0.86929,0.87546,0.88423,0.89407,0.90968,0.93099,0.95362,0.97851
0.54,0.88295,0.91697,0.95106,0.9856,1.0201,1.0547,1.0893,1.1238,1.1584,1.193,1.2273,1.2615,1.2956,1.3295,1.3636,1.3975,1.4314,1.4654,1.4996,1.5339,1.5683,1.6029,1.6375,1.6717,1.7057,1.74,1.7725,1.8027,1.8307,1.8575,0.90755,0.91381,0.91904,0.92123,0.92317,0.92402,0.92534,0.92581,0.92521,0.92346,0.91934,0.91419,0.90845,0.90185,0.89572,0.88923,0.88218,0.87605,0.87073,0.86605,0.86316,0.86317,0.86499,0.86971,0.8763,0.87866,0.89132,0.908,0.92833,0.95013
0.55,0.88768,0.92146,0.95509,0.98913,1.0233,1.0575,1.0917,1.1259,1.1601,1.1943,1.2284,1.2625,1.2964,1.3303,1.3641,1.3975,1.4308,1.4643,1.498,1.5318,1.5655,1.5993,1.6333,1.6674,1.7013,1.7354,1.769,1.7999,1.8267,1.8528,0.90755,0.91291,0.91914,0.92256,0.92414,0.92541,0.92615,0.92646,0.92626,0.92516,0.92264,0.91907,0.91489,0.91049,0.90513,0.89784,0.88998,0.88284,0.87709,0.87154,0.86567,0.86037,0.85639,0.85721,0.86225,0.86103,0.86869,0.88299,0.90437,0.92647
0.56,0.87349,0.90847,0.94339,0.97843,1.0136,1.049,1.0843,1.1196,1.155,1.1903,1.2256,1.2608,1.296,1.3311,1.366,1.4006,1.435,1.4694,1.5038,1.538,1.5722,1.6067,1.6418,1.6771,1.7124,1.7475,1.7818,1.8148,1.841,1.867,0.90282,0.90783,0.91328,0.91795,0.92071,0.92179,0.92322,0.92397,0.92398,0.92283,0.92065,0.91772,0.91444,0.91069,0.90526,0.89795,0.88977,0.88143,0.87333,0.86467,0.85556,0.84792,0.84369,0.84284,0.84409,0.84877,0.85702,0.8687,0.89344,0.91701
0.57,0.87822,0.91247,0.9469,0.98128,1.0156,1.05,1.0844,1.1188,1.1533,1.1877,1.2222,1.2566,1.291,1.3254,1.3598,1.3941,1.4282,1.4621,1.4954,1.5285,1.5615,1.595,1.6289,1.663,1.6972,1.7316,1.7659,1.7992,1.8313,1.8623,0.91228,0.90865,0.90771,0.90998,0.91322,0.91448,0.91577,0.91675,0.91749,0.91806,0.91813,0.91728,0.91584,0.91419,0.91219,0.90879,0.90413,0.89777,0.88922,0.87957,0.86963,0.86155,0.85585,0.85078,0.84645,0.84436,0.84753,0.85628,0.86888,0.88389
0.58,0.88295,0.91626,0.94932,0.98219,1.0159,1.0504,1.0845,1.1188,1.1531,1.1874,1.2218,1.2561,1.2904,1.3248,1.359,1.3932,1.4272,1.4611,1.4949,1.5279,1.5601,1.5926,1.6258,1.6591,1.6922,1.7258,1.7599,1.7939,1.8265,1.8575,0.88389,0.89223,0.90151,0.91151,0.91698,0.91841,0.92194,0.92424,0.92576,0.92648,0.92686,0.92701,0.92682,0.92598,0.92352,0.91966,0.91487,0.90973,0.90372,0.89404,0.88228,0.87118,0.8622,0.85394,0.84486,0.83731,0.83433,0.83931,0.85027,0.86497
0.59,0.88295,0.91722,0.95135,0.98529,1.0193,1.0535,1.0878,1.122,1.1563,1.1906,1.2249,1.2592,1.2935,1.3278,1.3621,1.3964,1.4305,1.4646,1.4984,1.5317,1.5644,1.5971,1.6303,1.6637,1.6967,1.7302,1.7645,1.7988,1.833,1.867,0.89336,0.89557,0.89919,0.9045,0.90907,0.91191,0.91478,0.91723,0.91924,0.92115,0.92315,0.92467,0.92512,0.92435,0.92304,0.92043,0.91692,0.91276,0.90688,0.89817,0.88768,0.87729,0.86873,0.86042,0.85104,0.84349,0.84174,0.84293,0.8457,0.85078
0.6,0.87822,0.91207,0.94588,0.97966,1.0136,1.0481,1.0824,1.1168,1.1511,1.1854,1.2197,1.2539,1.2882,1.3225,1.3567,1.391,1.4254,1.4594,1.493,1.5263,1.5594,1.5925,1.6252,1.6573,1.6894,1.722,1.7552,1.7891,1.8232,1.8575,0.88862,0.89443,0.90041,0.90663,0.91002,0.90906,0.91057,0.91138,0.91239,0.91417,0.91653,0.91913,0.92144,0.92342,0.92567,0.92743,0.92657,0.92218,0.91505,0.90645,0.89742,0.88811,0.8778,0.86558,0.8534,0.84259,0.83382,0.82829,0.82414,0.82239
0.61,0.87349,0.90754,0.94163,0.97543,1.009,1.0434,1.0775,1.1116,1.1457,1.1797,1.2136,1.2476,1.2816,1.3155,1.3495,1.3837,1.4176,1.4516,1.4855,1.5192,1.5527,1.5858,1.6183,1.6499,1.6804,1.7108,1.7429,1.7759,1.8094,1.8433,0.89336,0.89592,0.89851,0.90301,0.90742,0.9059,0.90761,0.90902,0.91122,0.91443,0.91835,0.92199,0.92578,0.9298,0.93288,0.93465,0.93124,0.92825,0.9236,0.91816,0.91144,0.9031,0.89256,0.87954,0.86419,0.8486,0.83689,0.8283,0.82145,0.81766
0.62,0.88295,0.91666,0.95056,0.98418,1.0179,1.0518,1.0858,1.1198,1.1537,1.1874,1.2211,1.2549,1.2887,1.3224,1.3562,1.3901,1.424,1.4579,1.4918,1.5256,1.5595,1.5925,1.6252,1.6571,1.6877,1.7168,1.7466,1.7781,1.8104,1.8433,0.89809,0.89411,0.89586,0.90085,0.90496,0.90581,0.90628,0.9066,0.90785,0.91183,0.91601,0.91972,0.92343,0.92728,0.93063,0.93315,0.93194,0.93003,0.92817,0.92505,0.92149,0.9136,0.90461,0.89302,0.87818,0.86064,0.84439,0.83178,0.82111,0.81293
0.63,0.88295,0.91698,0.95135,0.98566,1.0199,1.0543,1.0886,1.123,1.1573,1.1916,1.2258,1.2601,1.2943,1.3285,1.3626,1.3968,1.4311,1.4654,1.4997,1.5341,1.5683,1.6027,1.635,1.667,1.6969,1.7266,1.7571,1.7886,1.8206,1.8528,0.90282,0.898,0.89762,0.89994,0.90252,0.9043,0.90594,0.90708,0.90831,0.91145,0.91467,0.91768,0.92052,0.92411,0.92836,0.93231,0.93499,0.93575,0.93332,0.93163,0.92844,0.92537,0.91404,0.90151,0.88444,0.86715,0.85131,0.83764,0.82491,0.81293
0.64,0.87822,0.91281,0.94723,0.9816,1.0162,1.0509,1.0856,1.1202,1.1549,1.1895,1.2241,1.2584,1.2929,1.3275,1.362,1.3965,1.4311,1.4657,1.5002,1.5348,1.5695,1.6042,1.6376,1.6695,1.6999,1.7308,1.7624,1.7941,1.8258,1.8575,0.89809,0.9003,0.90433,0.9088,0.91019,0.90981,0.90995,0.90989,0.90996,0.91084,0.91366,0.91817,0.92216,0.92377,0.9272,0.93021,0.93292,0.93557,0.93811,0.94001,0.93997,0.93808,0.92926,0.9157,0.89915,0.88331,0.86902,0.85507,0.84104,0.82712
0.65,0.88295,0.91706,0.95112,0.98526,1.0194,1.0535,1.0876,1.1217,1.1559,1.19,1.2241,1.2582,1.2922,1.3261,1.36,1.3938,1.4277,1.4615,1.4955,1.5295,1.5636,1.5977,1.6317,1.6649,1.6976,1.726,1.7574,1.7868,1.8154,1.8433,0.90755,0.90797,0.90996,0.91064,0.90998,0.90812,0.90776,0.90755,0.90794,0.90903,0.91057,0.91252,0.91533,0.91878,0.92304,0.92774,0.93212,0.93632,0.9401,0.94267,0.94312,0.94093,0.93769,0.93037,0.9198,0.90119,0.88741,0.87017,0.85151,0.83185
0.66,0.88295,0.91714,0.95132,0.98559,1.0196,1.0536,1.0877,1.1218,1.1561,1.1904,1.2246,1.2587,1.2929,1.327,1.3608,1.3943,1.4279,1.4617,1.4958,1.5299,1.564,1.5982,1.6325,1.6665,1.7001,1.7333,1.7649,1.793,1.8188,1.8433,0.91228,0.91468,0.91631,0.91512,0.91175,0.90692,0.90319,0.90079,0.90054,0.90137,0.90322,0.90636,0.90899,0.91214,0.91775,0.92486,0.93182,0.93721,0.94107,0.94471,0.94776,0.94986,0.94939,0.9454,0.93861,0.93008,0.91687,0.89732,0.87475,0.85078
0.67,0.88295,0.91782,0.95273,0.98764,1.0224,1.057,1.0917,1.1266,1.1615,1.1965,1.2314,1.2662,1.301,1.3357,1.3703,1.4047,1.439,1.4731,1.5073,1.5418,1.5765,1.6114,1.6463,1.6812,1.7157,1.7498,1.7819,1.8109,1.8377,1.8623,0.91701,0.91528,0.9142,0.91357,0.91116,0.90602,0.90287,0.90106,0.90078,0.90166,0.90305,0.905,0.90804,0.91201,0.91675,0.92265,0.92946,0.93708,0.94407,0.94932,0.95316,0.95468,0.95507,0.95366,0.94846,0.94063,0.92692,0.90745,0.88505,0.86024
0.68,0.88295,0.91741,0.95185,0.98623,1.0204,1.0545,1.0885,1.1227,1.157,1.1915,1.2259,1.2604,1.2948,1.3292,1.3634,1.3972,1.4308,1.4644,1.4984,1.5325,1.5666,1.6009,1.6352,1.6696,1.704,1.7384,1.7721,1.8043,1.8343,1.8623,0.92174,0.92054,0.92074,0.92196,0.91722,0.9118,0.90627,0.90161,0.89877,0.8982,0.89887,0.89992,0.90131,0.90344,0.90799,0.91485,0.92273,0.93018,0.93626,0.94131,0.94576,0.94976,0.95302,0.9559,0.95732,0.95466,0.94752,0.93533,0.9182,0.89809
0.69,0.88768,0.92202,0.95641,0.9908,1.0249,1.059,1.0933,1.1277,1.1623,1.1968,1.2313,1.2658,1.3004,1.3349,1.3694,1.4035,1.4375,1.4714,1.5054,1.5392,1.5729,1.6067,1.6407,1.6748,1.7093,1.7439,1.7779,1.8108,1.842,1.8717,0.93593,0.93186,0.92825,0.92487,0.91891,0.91331,0.9087,0.9057,0.9038,0.90163,0.89945,0.89763,0.89657,0.89726,0.90063,0.90611,0.91257,0.91909,0.92571,0.93305,0.94071,0.94782,0.95414,0.95984,0.96284,0.96147,0.95567,0.9449,0.92993,0.91228
0.7,0.88768,0.92204,0.9565,0.99086,1.0247,1.0582,1.0916,1.1258,1.1598,1.1942,1.2285,1.263,1.2974,1.332,1.3664,1.4005,1.4345,1.4683,1.5016,1.5345,1.5672,1.6003,1.6336,1.6672,1.7012,1.7357,1.7701,1.8037,1.836,1.867,0.94066,0.93735,0.93519,0.93253,0.92534,0.91711,0.90844,0.90349,0.89778,0.89416,0.89101,0.88854,0.88708,0.88765,0.89058,0.89542,0.90136,0.90852,0.91752,0.92815,0.93911,0.94901,0.95817,0.96611,0.97199,0.97373,0.97125,0.9633,0.95113,0.93593
0.71,0.89241,0.92585,0.95926,0.99314,1.0272,1.0614,1.0955,1.1297,1.164,1.1982,1.2324,1.2667,1.3011,1.3356,1.3699,1.4042,1.4384,1.4726,1.5067,1.5402,1.5735,1.6066,1.6397,1.672,1.7043,1.7378,1.7722,1.8064,1.8398,1.8717,0.95013,0.94188,0.93375,0.92751,0.92248,0.91883,0.91398,0.90997,0.9064,0.90257,0.89877,0.89561,0.89369,0.89358,0.89557,0.89902,0.90319,0.90742,0.91231,0.91993,0.92905,0.93842,0.9478,0.95976,0.97168,0.9799,0.98042,0.97627,0.96768,0.95486
0.72,0.88295,0.91731,0.95167,0.98603,1.0199,1.0537,1.0876,1.1218,1.1561,1.1906,1.225,1.2595,1.2941,1.3288,1.3634,1.3979,1.4325,1.4669,1.5013,1.5354,1.5692,1.6024,1.635,1.6674,1.7002,1.7337,1.7681,1.8027,1.8373,1.8717,0.95013,0.94565,0.94124,0.93689,0.92961,0.92209,0.91494,0.9089,0.9043,0.90053,0.8968,0.8937,0.8917,0.8916,0.89325,0.89563,0.89846,0.90192,0.90658,0.91229,0.92025,0.93014,0.9419,0.95411,0.96525,0.97406,0.97838,0.97964,0.9782,0.97378
0.73,0.89241,0.9262,0.96011,0.99398,1.0274,1.0608,1.0943,1.1278,1.1614,1.1951,1.2289,1.2626,1.2964,1.3303,1.3642,1.3982,1.4322,1.4661,1.5,1.5337,1.567,1.5998,1.6316,1.6623,1.6921,1.7227,1.7558,1.7896,1.8236,1.8575,0.9454,0.94182,0.94011,0.93867,0.93252,0.92642,0.92042,0.91492,0.91006,0.90589,0.90177,0.89778,0.89446,0.89215,0.89103,0.891,0.89094,0.89131,0.8937,0.89816,0.90487,0.91383,0.92562,0.94016,0.95649,0.97118,0.97895,0.98216,0.98392,0.98324
0.74,0.89714,0.93126,0.96527,0.99938,1.0333,1.0672,1.1012,1.1352,1.1693,1.2032,1.2372,1.2715,1.3056,1.3399,1.3741,1.4084,1.4428,1.4771,1.5114,1.5457,1.5798,1.6138,1.647,1.6776,1.706,1.7361,1.7695,1.8033,1.8374,1.8717,0.95013,0.94622,0.94141,0.9373,0.93175,0.92654,0.92135,0.91672,0.91229,0.90674,0.90147,0.89939,0.89572,0.89302,0.89048,0.88877,0.88835,0.8892,0.8911,0.89379,0.89771,0.90287,0.91161,0.92728,0.94656,0.96303,0.97132,0.97734,0.98164,0.98324
0.75,0.88768,0.92229,0.95694,0.99149,1.0257,1.0599,1.0941,1.1284,1.1628,1.1971,1.2314,1.2657,1.3001,1.3345,1.3689,1.4032,1.4377,1.4723,1.5069,1.5415,1.5759,1.6108,1.6416,1.6732,1.7035,1.7345,1.7664,1.7983,1.8302,1.8623,0.9454,0.94616,0.94631,0.94474,0.93919,0.93396,0.9287,0.92379,0.91929,0.91473,0.91019,0.90575,0.90153,0.89757,0.89325,0.88881,0.88532,0.88392,0.8843,0.88606,0.88892,0.89201,0.90706,0.92117,0.93792,0.9534,0.9669,0.98042,0.99379,1.0069
0.76,0.88768,0.92248,0.95729,0.9921,1.0266,1.0612,1.0957,1.1303,1.1649,1.1994,1.234,1.2687,1.3033,1.3379,1.3725,1.4069,1.4413,1.4758,1.5106,1.5455,1.5803,1.6151,1.6496,1.6834,1.7106,1.7419,1.7726,1.8031,1.8328,1.8623,0.95013,0.94778,0.94566,0.94421,0.93913,0.93437,0.92938,0.92469,0.92016,0.91533,0.91089,0.90667,0.90248,0.89828,0.89372,0.88791,0.88177,0.87678,0.8746,0.8753,0.87741,0.8804,0.88464,0.8945,0.91601,0.93176,0.94821,0.96515,0.98342,1.0022
0.77,0.88768,0.9225,0.95734,0.99209,1.0268,1.0614,1.0962,1.1309,1.1655,1.2001,1.2347,1.2693,1.3039,1.3385,1.373,1.4075,1.442,1.4764,1.511,1.5456,1.5804,1.6153,1.6499,1.6842,1.7178,1.7498,1.7799,1.8068,1.8332,1.8575,0.94066,0.94169,0.943,0.94389,0.93993,0.93673,0.93359,0.93049,0.92664,0.92253,0.91821,0.91397,0.90996,0.90585,0.9014,0.89647,0.89112,0.88605,0.88143,0.87777,0.87616,0.87707,0.8806,0.88692,0.89629,0.91003,0.92761,0.9497,0.97246,0.99744
0.78,0.89241,0.92688,0.96128,0.99567,1.0301,1.0646,1.0991,1.1336,1.168,1.2023,1.2364,1.2704,1.3044,1.3386,1.3727,1.4066,1.4405,1.4745,1.5085,1.5426,1.577,1.6115,1.6459,1.68,1.7132,1.7462,1.7783,1.8058,1.8289,1.8528,0.93593,0.93659,0.93901,0.94173,0.94159,0.93989,0.9396,0.93896,0.93727,0.93333,0.92816,0.92253,0.91721,0.91231,0.90707,0.90107,0.89471,0.88855,0.88288,0.87803,0.87508,0.874,0.87473,0.87998,0.88931,0.89935,0.91211,0.93264,0.95838,0.98324
0.79,0.89714,0.93172,0.96631,1.0009,1.0354,1.07,1.1046,1.1392,1.1737,1.2082,1.2427,1.2772,1.3116,1.3459,1.3802,1.4143,1.4482,1.482,1.516,1.5502,1.5845,1.6187,1.6532,1.6878,1.7223,1.7566,1.7902,1.8196,1.8434,1.867,0.9312,0.9325,0.93351,0.93452,0.93607,0.93458,0.93308,0.93098,0.92878,0.92656,0.92397,0.92067,0.91683,0.91262,0.90785,0.90181,0.89479,0.88768,0.88126,0.87588,0.87082,0.86591,0.8635,0.86512,0.86874,0.87301,0.88139,0.89964,0.92477,0.95013
0.8,0.89241,0.92698,0.96147,0.99601,1.0306,1.0653,1.1,1.1347,1.1694,1.2041,1.2387,1.2734,1.308,1.3425,1.3767,1.4107,1.4447,1.4787,1.5123,1.5459,1.5796,1.6137,1.6481,1.6828,1.7174,1.752,1.7853,1.8159,1.8444,1.8717,0.92174,0.92454,0.92814,0.93139,0.93301,0.93228,0.93311,0.93345,0.93354,0.933,0.93187,0.93038,0.92838,0.9246,0.91876,0.91194,0.90502,0.89795,0.88955,0.88067,0.87256,0.86626,0.862,0.85995,0.86051,0.86418,0.87366,0.89007,0.90976,0.9312
0.81,0.89714,0.93082,0.96417,0.99807,1.0324,1.0669,1.1013,1.1358,1.1702,1.2047,1.2391,1.2736,1.308,1.3423,1.3763,1.4101,1.4438,1.4776,1.5109,1.5439,1.5771,1.6109,1.6451,1.6793,1.7135,1.7479,1.7822,1.8151,1.8464,1.8764,0.90755,0.91473,0.92332,0.92958,0.93188,0.93282,0.93342,0.93357,0.93387,0.93412,0.93396,0.93306,0.9314,0.9284,0.92289,0.916,0.90903,0.90218,0.89351,0.88354,0.87414,0.86759,0.86342,0.85882,0.85482,0.85304,0.85668,0.8668,0.88127,0.89809
