t,midx1,midx2,midx3,midx4,midx5,midx6,midx7,midx8,midx9,midx10,midx11,midx12,midx13,midx14,midx15,midx16,midx17,midx18,midx19,midx20,midx21,midx22,midx23,midx24,midx25,midx26,midx27,midx28,midx29,midx30,midy1,midy2,midy3,midy4,midy5,midy6,midy7,midy8,midy9,midy10,midy11,midy12,midy13,midy14,midy15,midy16,midy17,midy18,midy19,midy20,midy21,midy22,midy23,midy24,midy25,midy26,midy27,midy28,midy29,midy30
0.188,1.3983,1.4329,1.4674,1.502,1.5367,1.5713,1.606,1.6406,1.6753,1.7099,1.7443,1.7786,1.8127,1.8468,1.8807,1.9145,1.9482,1.9822,2.0164,2.0506,2.0849,2.1193,2.1538,2.1884,2.2231,2.2575,2.2918,2.3222,2.3484,2.3735,1.1825,1.1834,1.1868,1.1887,1.1891,1.189,1.189,1.189,1.1889,1.1875,1.1838,1.1785,1.1726,1.1665,1.1595,1.1517,1.1438,1.1369,1.1314,1.1262,1.1212,1.1166,1.1139,1.1146,1.116,1.1194,1.1231,1.1404,1.1629,1.1868
0.192,1.407,1.4411,1.4753,1.5094,1.5436,1.5778,1.612,1.6461,1.6803,1.7145,1.7486,1.7826,1.8164,1.8502,1.8839,1.9175,1.951,1.9844,2.0178,2.051,2.0842,2.1177,2.1515,2.1857,2.2199,2.2538,2.2864,2.3162,2.3434,2.3692,1.1868,1.1846,1.1853,1.1865,1.1868,1.1865,1.1863,1.1859,1.1851,1.1838,1.1818,1.1782,1.1737,1.1684,1.1627,1.1565,1.1496,1.1424,1.1351,1.1272,1.1191,1.1119,1.1071,1.107,1.1087,1.1071,1.1184,1.135,1.1558,1.1782
0.196,1.3983,1.4327,1.467,1.5016,1.5361,1.5706,1.6051,1.6397,1.6742,1.7088,1.7432,1.7776,1.8119,1.8461,1.8803,1.9143,1.9481,1.9818,2.0157,2.0496,2.0835,2.1173,2.1514,2.1859,2.2205,2.2544,2.2875,2.3181,2.3467,2.3735,1.1738,1.1773,1.1814,1.1831,1.1852,1.1868,1.1881,1.1889,1.1887,1.187,1.184,1.1802,1.1759,1.1714,1.166,1.1597,1.1525,1.1452,1.1382,1.1316,1.1247,1.1176,1.1116,1.1094,1.1091,1.1049,1.1169,1.1324,1.1521,1.1738
0.2,1.4027,1.4373,1.4716,1.5062,1.5409,1.5757,1.6104,1.6452,1.6799,1.7146,1.7493,1.7839,1.8186,1.8531,1.8875,1.9218,1.956,1.9901,2.0236,2.0565,2.0896,2.1234,2.1579,2.1924,2.2271,2.2619,2.2959,2.3278,2.3578,2.3865,1.1738,1.177,1.1825,1.1857,1.1874,1.1893,1.1906,1.1911,1.1903,1.1882,1.1854,1.1824,1.1793,1.1754,1.1705,1.1648,1.1586,1.1516,1.1422,1.1311,1.1205,1.1125,1.1076,1.1037,1.1015,1.1026,1.1098,1.1237,1.1412,1.1608
0.204,1.3983,1.4331,1.4676,1.5018,1.5364,1.5711,1.6058,1.6406,1.6754,1.7101,1.7448,1.7795,1.8141,1.8487,1.8831,1.9173,1.9513,1.9852,2.019,2.0522,2.0853,2.1189,2.1533,2.1879,2.2225,2.2572,2.2919,2.3245,2.3539,2.3822,1.1695,1.171,1.1754,1.1815,1.185,1.1875,1.1896,1.1908,1.191,1.1899,1.1877,1.1847,1.1815,1.1778,1.1727,1.1663,1.1591,1.1514,1.1429,1.1326,1.1218,1.1132,1.108,1.1042,1.1008,1.0986,1.1011,1.1134,1.1319,1.1521
0.208,1.3983,1.4329,1.4671,1.5014,1.5362,1.571,1.6058,1.6406,1.6754,1.7102,1.7451,1.7799,1.8146,1.8493,1.8839,1.9184,1.9526,1.9863,2.0195,2.0528,2.0863,2.1201,2.1539,2.188,2.2221,2.2567,2.2912,2.3237,2.3537,2.3822,1.1695,1.1733,1.18,1.1859,1.1871,1.1867,1.1868,1.1869,1.1874,1.1881,1.1883,1.1872,1.1849,1.1817,1.178,1.1732,1.1668,1.1579,1.1477,1.1374,1.128,1.1194,1.1114,1.1042,1.0971,1.0932,1.0976,1.1102,1.1277,1.1478
0.212,1.4027,1.4367,1.4703,1.5044,1.5388,1.5732,1.6076,1.6421,1.6766,1.711,1.7455,1.7799,1.8143,1.8487,1.8829,1.9168,1.9504,1.984,2.0176,2.0511,2.0845,2.1179,2.1513,2.1845,2.2178,2.2516,2.286,2.3194,2.3497,2.3778,1.1651,1.1702,1.178,1.183,1.1854,1.1876,1.1897,1.1909,1.1911,1.1906,1.1895,1.188,1.1861,1.1837,1.1793,1.1729,1.1653,1.1575,1.1498,1.1418,1.1331,1.1246,1.1162,1.1068,1.0977,1.091,1.0899,1.0983,1.1149,1.1348
0.216,1.394,1.4286,1.4631,1.4975,1.5318,1.5662,1.6007,1.6353,1.6699,1.7045,1.7391,1.7737,1.8083,1.8428,1.8772,1.9114,1.9455,1.9796,2.0132,2.0459,2.0784,2.1113,2.1452,2.1792,2.213,2.247,2.2816,2.3159,2.3495,2.3822,1.1695,1.1708,1.1732,1.1765,1.1813,1.1854,1.1881,1.189,1.1888,1.1884,1.1879,1.1873,1.1863,1.1841,1.1803,1.1752,1.1693,1.163,1.1549,1.1436,1.1316,1.121,1.1138,1.1075,1.1,1.0937,1.093,1.0978,1.106,1.1175
0.22,1.3983,1.4322,1.4659,1.5001,1.5342,1.5684,1.6025,1.6368,1.6711,1.7054,1.7397,1.774,1.8083,1.8426,1.8767,1.9105,1.9441,1.9777,2.0111,2.0442,2.0766,2.1087,2.1411,2.1741,2.2072,2.2405,2.2745,2.3086,2.3402,2.3692,1.1651,1.1705,1.1766,1.18,1.1834,1.1867,1.1899,1.1912,1.1911,1.1912,1.1911,1.1912,1.1911,1.1897,1.1857,1.18,1.1731,1.1659,1.1585,1.1494,1.1379,1.1259,1.1147,1.1053,1.0964,1.0883,1.0832,1.0855,1.0991,1.1175
0.224,1.3983,1.4328,1.4672,1.5016,1.5362,1.571,1.6057,1.6405,1.6753,1.7101,1.7449,1.7798,1.8146,1.8493,1.8839,1.9181,1.952,1.9857,2.0196,2.0532,2.0866,2.1199,2.1533,2.1866,2.2201,2.2543,2.2892,2.3239,2.3579,2.3908,1.1651,1.1702,1.1759,1.1809,1.1847,1.1874,1.1904,1.1925,1.1933,1.1933,1.1927,1.1917,1.1904,1.1885,1.1843,1.1775,1.1694,1.1609,1.1526,1.1437,1.1336,1.1234,1.1136,1.1033,1.0936,1.0875,1.0872,1.09,1.0974,1.1088
0.228,1.4027,1.4368,1.4706,1.5043,1.5383,1.5725,1.6067,1.6409,1.6752,1.7095,1.7439,1.7782,1.8125,1.8468,1.8811,1.9151,1.9487,1.982,2.0152,2.0481,2.0805,2.1125,2.1447,2.1772,2.2093,2.2418,2.2756,2.3099,2.344,2.3778,1.1608,1.1647,1.1705,1.177,1.1814,1.1845,1.1877,1.19,1.1913,1.1921,1.1927,1.1931,1.1933,1.1931,1.1917,1.1869,1.1798,1.1715,1.1629,1.1532,1.1416,1.1293,1.1174,1.1065,1.0943,1.0832,1.0771,1.0778,1.0811,1.0871
0.232,1.4027,1.437,1.471,1.505,1.5393,1.5736,1.608,1.6425,1.677,1.7115,1.7461,1.7806,1.8151,1.8497,1.8841,1.9182,1.9523,1.9863,2.0202,2.0534,2.0861,2.1185,2.1505,2.1818,2.213,2.2454,2.2796,2.3142,2.3485,2.3822,1.1608,1.1639,1.1702,1.1763,1.1806,1.1842,1.1877,1.1902,1.1914,1.192,1.1926,1.193,1.1933,1.1928,1.1896,1.1845,1.1788,1.1729,1.1658,1.1563,1.1454,1.1334,1.1202,1.1057,1.0909,1.0789,1.0743,1.0755,1.0795,1.0871
0.236,1.4027,1.4367,1.47,1.5033,1.5371,1.5716,1.6059,1.6402,1.6744,1.7087,1.743,1.7773,1.8116,1.8459,1.8803,1.9146,1.9487,1.9825,2.0158,2.0486,2.0814,2.1142,2.147,2.1795,2.211,2.2414,2.2749,2.3092,2.3435,2.3778,1.1565,1.161,1.1692,1.1778,1.1819,1.1811,1.1829,1.1844,1.187,1.1894,1.1909,1.1908,1.1904,1.1898,1.1892,1.1877,1.184,1.1782,1.1696,1.1596,1.1494,1.1393,1.1292,1.118,1.1044,1.0884,1.0809,1.0807,1.0813,1.0828
0.24,1.3983,1.4323,1.4657,1.4991,1.5331,1.5671,1.6012,1.6352,1.6693,1.7032,1.7372,1.7712,1.8052,1.8393,1.8734,1.9074,1.9412,1.9748,2.0079,2.0405,2.0727,2.1046,2.1363,2.1675,2.1984,2.2298,2.2629,2.2968,2.3308,2.3648,1.1651,1.1679,1.1746,1.1813,1.1834,1.1834,1.1842,1.1849,1.1864,1.1887,1.1913,1.1936,1.1949,1.1954,1.1953,1.1934,1.1894,1.1839,1.1758,1.1658,1.1548,1.1427,1.1304,1.1168,1.1023,1.0891,1.0813,1.0777,1.0751,1.0741
0.244,1.3983,1.4326,1.4669,1.5009,1.535,1.5692,1.6034,1.6377,1.6719,1.7061,1.7403,1.7745,1.8088,1.8431,1.8774,1.9116,1.9457,1.9796,2.0133,2.0467,2.0797,2.1125,2.1452,2.1774,2.209,2.2399,2.2718,2.3054,2.3393,2.3735,1.1651,1.165,1.1671,1.1715,1.1754,1.1776,1.1799,1.1819,1.184,1.1868,1.1898,1.1922,1.1933,1.1933,1.1927,1.1903,1.1862,1.181,1.1749,1.1669,1.1577,1.1475,1.137,1.1252,1.1119,1.097,1.0845,1.0772,1.072,1.0698
0.248,1.3983,1.4327,1.4666,1.5004,1.5346,1.5689,1.6033,1.6376,1.6719,1.7063,1.7406,1.775,1.8094,1.8438,1.8782,1.9126,1.9469,1.9809,2.0147,2.0484,2.082,2.1154,2.1482,2.1798,2.2105,2.2408,2.2726,2.3058,2.3394,2.3735,1.1608,1.1621,1.1677,1.1743,1.1779,1.1801,1.1822,1.1841,1.1865,1.1887,1.1903,1.1908,1.1904,1.1899,1.1893,1.1881,1.1848,1.1798,1.1735,1.1667,1.1594,1.151,1.1405,1.1269,1.1114,1.0951,1.0821,1.0728,1.0654,1.0611
0.252,1.4027,1.4368,1.4708,1.5045,1.5384,1.5725,1.6066,1.6407,1.6748,1.7089,1.7429,1.7769,1.811,1.8451,1.8792,1.9133,1.9473,1.981,2.0147,2.0481,2.0813,2.1142,2.1464,2.1772,2.2071,2.2372,2.2687,2.3017,2.3352,2.3692,1.1651,1.1637,1.1661,1.1713,1.1749,1.1766,1.1781,1.1794,1.1812,1.1835,1.1862,1.1888,1.1909,1.1929,1.194,1.1932,1.19,1.1852,1.1793,1.1726,1.1647,1.1556,1.1441,1.1295,1.1131,1.097,1.0839,1.0751,1.0684,1.0655
0.256,1.4027,1.4367,1.4704,1.5041,1.5381,1.5723,1.6064,1.6406,1.6747,1.7089,1.743,1.7772,1.8114,1.8457,1.8799,1.9141,1.9483,1.9824,2.0164,2.05,2.0832,2.116,2.1478,2.1776,2.206,2.2354,2.2677,2.3012,2.335,2.3692,1.1608,1.1641,1.17,1.176,1.1797,1.1824,1.1849,1.187,1.189,1.1911,1.193,1.1946,1.1956,1.1958,1.1953,1.1941,1.1925,1.1904,1.1866,1.1801,1.1716,1.1618,1.1493,1.1324,1.1133,1.0958,1.0845,1.0775,1.0723,1.0698
0.26,1.4027,1.4366,1.4699,1.5033,1.5373,1.5714,1.6055,1.6396,1.6737,1.7078,1.7418,1.7758,1.81,1.8441,1.8782,1.9124,1.9465,1.9806,2.0144,2.0477,2.0806,2.1132,2.1453,2.176,2.2063,2.2369,2.2684,2.3003,2.3324,2.3648,1.1565,1.1605,1.1679,1.175,1.1784,1.1805,1.1819,1.1826,1.1841,1.1868,1.1899,1.1924,1.1938,1.1948,1.1954,1.1957,1.1956,1.194,1.189,1.1813,1.1721,1.1622,1.1503,1.1355,1.1197,1.1046,1.0914,1.0792,1.0675,1.0568
0.264,1.394,1.4285,1.4628,1.4972,1.5318,1.5664,1.6011,1.6357,1.6704,1.7049,1.7393,1.7738,1.8084,1.843,1.8777,1.9123,1.9469,1.9815,2.0161,2.0503,2.0841,2.117,2.1493,2.1803,2.2095,2.2382,2.2689,2.3016,2.335,2.3692,1.1651,1.1686,1.1732,1.1773,1.1792,1.1797,1.1806,1.1814,1.1823,1.1845,1.1886,1.1923,1.1938,1.1955,1.1954,1.1947,1.1932,1.1919,1.1891,1.1835,1.1761,1.1653,1.1528,1.1373,1.1186,1.0992,1.0831,1.0718,1.0624,1.0568
0.268,1.3983,1.4332,1.4675,1.5016,1.5363,1.5711,1.606,1.6409,1.6757,1.7105,1.7453,1.7801,1.8148,1.8495,1.8843,1.9192,1.954,1.9888,2.0235,2.0582,2.0929,2.1272,2.1596,2.19,2.2164,2.2426,2.2731,2.3057,2.3391,2.3735,1.1608,1.1622,1.1681,1.1755,1.1793,1.1809,1.1824,1.1837,1.1852,1.1874,1.19,1.1929,1.1959,1.199,1.2018,1.2033,1.2022,1.1995,1.1961,1.1924,1.1885,1.182,1.1692,1.1522,1.1293,1.1063,1.0893,1.0769,1.0671,1.0611
0.272,1.3983,1.4324,1.4664,1.5005,1.5347,1.569,1.6032,1.6375,1.6717,1.7055,1.7393,1.7732,1.8073,1.8414,1.8757,1.9099,1.9442,1.9784,2.0125,2.0466,2.0806,2.1144,2.1478,2.1784,2.2064,2.2327,2.2606,2.2913,2.3233,2.3562,1.1651,1.1687,1.1728,1.1757,1.1765,1.175,1.1753,1.1758,1.1781,1.1835,1.1892,1.1943,1.1977,1.2,1.2013,1.2015,1.2006,1.1985,1.1959,1.1927,1.1884,1.1829,1.175,1.1598,1.1401,1.1181,1.0982,1.0831,1.0707,1.0611
0.276,1.407,1.4412,1.4753,1.5096,1.5441,1.5785,1.6129,1.6473,1.6817,1.716,1.7503,1.7846,1.8189,1.8533,1.8877,1.9221,1.9565,1.9909,2.0253,2.0597,2.0937,2.1277,2.1598,2.1891,2.2153,2.2424,2.2721,2.3036,2.3359,2.3692,1.1695,1.1687,1.1742,1.1767,1.1776,1.1784,1.1793,1.1804,1.1824,1.1854,1.189,1.192,1.1944,1.1965,1.1985,1.2004,1.2016,1.2021,1.2012,1.1983,1.1933,1.1873,1.175,1.157,1.1346,1.1133,1.0959,1.082,1.07,1.0611
0.28,1.407,1.4411,1.4752,1.5093,1.5435,1.5776,1.6117,1.6459,1.68,1.7141,1.7481,1.7821,1.816,1.8499,1.8839,1.9179,1.9521,1.9862,2.0203,2.0544,2.0885,2.122,2.1546,2.1849,2.2132,2.2406,2.2696,2.2996,2.3297,2.3605,1.1782,1.1766,1.1779,1.1793,1.1796,1.1795,1.1795,1.1797,1.1805,1.1824,1.1855,1.1889,1.1925,1.1965,1.2,1.2024,1.2032,1.203,1.2023,1.2009,1.198,1.1916,1.1813,1.1658,1.1466,1.1263,1.1082,1.092,1.0759,1.0611
0.284,1.3983,1.4329,1.4674,1.5019,1.5364,1.571,1.6055,1.64,1.6746,1.7091,1.7436,1.778,1.8124,1.8469,1.8812,1.9156,1.9501,1.9846,2.0192,2.0537,2.0882,2.1225,2.1564,2.1874,2.217,2.2462,2.2762,2.306,2.3355,2.3648,1.1738,1.173,1.1737,1.1752,1.1768,1.1776,1.1783,1.179,1.1798,1.1814,1.1838,1.1866,1.1894,1.1923,1.1957,1.199,1.2015,1.2021,1.2017,1.2008,1.1987,1.1948,1.1876,1.1726,1.1548,1.1363,1.1191,1.1016,1.0837,1.0655
0.288,1.4027,1.4366,1.4703,1.5045,1.5388,1.5731,1.6074,1.6418,1.6761,1.7104,1.7445,1.7786,1.8127,1.8469,1.8812,1.9154,1.9497,1.984,2.0183,2.0526,2.0869,2.121,2.1547,2.1872,2.2159,2.2452,2.2744,2.3037,2.3323,2.3605,1.1651,1.1705,1.1768,1.1806,1.1796,1.1773,1.1764,1.176,1.1765,1.1791,1.1831,1.1873,1.1911,1.1943,1.197,1.1997,1.2021,1.2039,1.2054,1.2057,1.2034,1.1988,1.1927,1.1812,1.1624,1.1445,1.1263,1.1084,1.0894,1.0698
0.292,1.4027,1.437,1.4713,1.5057,1.54,1.5744,1.6087,1.6431,1.6774,1.7117,1.746,1.7803,1.8145,1.8488,1.8829,1.9168,1.9506,1.9846,2.0189,2.0532,2.0874,2.1215,2.1554,2.1888,2.2193,2.2483,2.2756,2.3041,2.3305,2.3562,1.1782,1.1786,1.1795,1.1793,1.1792,1.1788,1.1786,1.1783,1.1781,1.1787,1.1808,1.1831,1.1857,1.1883,1.1921,1.1978,1.2039,1.2088,1.2106,1.2096,1.2066,1.2022,1.1971,1.1888,1.1731,1.1546,1.1338,1.1146,1.0926,1.0698
0.296,1.4027,1.4371,1.4716,1.5061,1.5407,1.5752,1.6097,1.6442,1.6788,1.7133,1.7478,1.7823,1.8168,1.8513,1.8856,1.9198,1.954,1.9883,2.0227,2.0571,2.0917,2.1261,2.1602,2.1933,2.2245,2.2547,2.2837,2.3101,2.336,2.3605,1.1782,1.1772,1.1795,1.1805,1.1797,1.1789,1.1785,1.1782,1.1781,1.1787,1.1804,1.1817,1.183,1.185,1.1885,1.1932,1.198,1.2022,1.2057,1.2076,1.2074,1.2047,1.1993,1.1896,1.1747,1.1579,1.1393,1.117,1.0942,1.0698
0.3,1.4027,1.4365,1.4703,1.5043,1.5381,1.5719,1.6057,1.6396,1.6735,1.7075,1.7413,1.7752,1.809,1.8428,1.8763,1.9098,1.9433,1.9768,2.0105,2.0444,2.0783,2.1121,2.1458,2.1792,2.2114,2.2425,2.2717,2.2964,2.3176,2.3388,1.1782,1.1788,1.1816,1.1818,1.1795,1.1763,1.1745,1.1738,1.1743,1.1753,1.1769,1.179,1.1814,1.1848,1.1897,1.1952,1.2005,1.2055,1.2095,1.2119,1.2123,1.2103,1.2066,1.2005,1.1897,1.1763,1.159,1.1358,1.1092,1.0828
0.304,1.407,1.4413,1.4754,1.5098,1.544,1.5782,1.6124,1.6468,1.6811,1.7153,1.7494,1.7836,1.8177,1.8518,1.8858,1.9197,1.9537,1.9879,2.0221,2.0565,2.0908,2.1251,2.1593,2.1927,2.2246,2.2554,2.2853,2.3113,2.334,2.3562,1.1782,1.1799,1.1827,1.1834,1.1817,1.1784,1.1768,1.176,1.1764,1.179,1.1824,1.1862,1.1899,1.1936,1.1982,1.2032,1.2079,1.2114,1.2132,1.2138,1.2136,1.2123,1.2097,1.2017,1.1891,1.174,1.1571,1.1348,1.1091,1.0828
0.308,1.4027,1.437,1.4712,1.5055,1.5398,1.5741,1.6084,1.6427,1.6771,1.7114,1.7456,1.7797,1.8138,1.848,1.8822,1.9163,1.9504,1.9846,2.0189,2.0532,2.0875,2.1218,2.1561,2.1903,2.2228,2.2542,2.2824,2.3129,2.3402,2.3648,1.1868,1.1854,1.184,1.1811,1.1798,1.1782,1.177,1.1763,1.1763,1.1774,1.1802,1.1841,1.1879,1.1911,1.1947,1.1987,1.2024,1.2054,1.2075,1.2093,1.211,1.212,1.2131,1.2095,1.1987,1.1846,1.1652,1.1493,1.1284,1.1045
0.312,1.3983,1.433,1.4676,1.5023,1.5369,1.5714,1.606,1.6407,1.6754,1.7101,1.7448,1.7795,1.8141,1.8486,1.8829,1.917,1.9513,1.9858,2.0204,2.055,2.0897,2.1243,2.1591,2.1934,2.2267,2.2592,2.2904,2.3176,2.3419,2.3648,1.1868,1.1861,1.1869,1.1855,1.183,1.1789,1.1768,1.1762,1.1762,1.1767,1.1783,1.1797,1.1813,1.185,1.1905,1.1967,1.2021,1.2058,1.2085,1.211,1.2131,1.2145,1.2147,1.2095,1.1998,1.1877,1.1725,1.151,1.1262,1.1001
0.316,1.407,1.4412,1.4755,1.5098,1.544,1.5781,1.6123,1.6465,1.6808,1.7151,1.7494,1.7837,1.8179,1.8522,1.8862,1.9199,1.9534,1.9871,2.0212,2.0554,2.0896,2.1238,2.1581,2.1923,2.2257,2.2582,2.2897,2.3179,2.3445,2.3692,1.1912,1.1893,1.1885,1.1886,1.1866,1.1826,1.1798,1.1774,1.1761,1.1758,1.176,1.1769,1.1789,1.1808,1.1848,1.1913,1.1986,1.2051,1.2091,1.2121,1.2149,1.2167,1.2175,1.2149,1.2072,1.1961,1.1824,1.1629,1.1413,1.1175
0.32,1.4027,1.4374,1.4722,1.5071,1.5418,1.5765,1.6112,1.6461,1.681,1.7159,1.7508,1.7857,1.8206,1.8555,1.8901,1.9245,1.9587,1.993,2.0276,2.0624,2.0972,2.132,2.167,2.2019,2.2365,2.2707,2.3032,2.3313,2.355,2.3778,1.1955,1.1915,1.1892,1.1881,1.1839,1.18,1.1767,1.1746,1.1741,1.1749,1.1762,1.1778,1.1796,1.1818,1.186,1.1923,1.1992,1.2058,1.2107,1.214,1.2169,1.2193,1.2204,1.2192,1.2145,1.2075,1.1946,1.1739,1.1483,1.1218
0.324,1.3983,1.4331,1.4678,1.5024,1.5369,1.5712,1.6057,1.6403,1.6751,1.7099,1.7446,1.7794,1.8141,1.8487,1.8833,1.9178,1.9521,1.9864,2.0207,2.055,2.0895,2.1241,2.1589,2.1937,2.2281,2.2619,2.2938,2.3224,2.3488,2.3735,1.1868,1.1883,1.1906,1.1934,1.1908,1.1848,1.1803,1.177,1.176,1.1766,1.1777,1.1792,1.1813,1.1844,1.1879,1.1926,1.1983,1.2039,1.2096,1.215,1.2197,1.2228,1.2244,1.2243,1.2194,1.2111,1.1973,1.1777,1.1549,1.1305
0.328,1.3983,1.4323,1.4667,1.5011,1.5352,1.5693,1.6036,1.638,1.6725,1.7069,1.7414,1.7759,1.8104,1.8447,1.8789,1.913,1.9471,1.9811,2.0152,2.0493,2.0834,2.1176,2.1519,2.1864,2.2207,2.2546,2.2886,2.319,2.3468,2.3735,1.2042,1.1985,1.1954,1.193,1.1881,1.1832,1.1792,1.1768,1.176,1.176,1.176,1.176,1.1769,1.1798,1.1843,1.1897,1.195,1.2003,1.2057,1.211,1.216,1.2205,1.223,1.2212,1.2174,1.2112,1.207,1.1898,1.1697,1.1478
0.332,1.4027,1.437,1.4714,1.5057,1.5396,1.5736,1.6078,1.6421,1.6765,1.7109,1.7452,1.7796,1.814,1.8482,1.8824,1.9164,1.9505,1.9845,2.0184,2.0521,2.0859,2.1199,2.1542,2.1886,2.2229,2.2572,2.291,2.3231,2.3532,2.3822,1.1955,1.1967,1.1966,1.1938,1.1883,1.1834,1.1798,1.1778,1.1765,1.1754,1.1748,1.1751,1.1768,1.1797,1.1837,1.1883,1.193,1.1978,1.2039,1.2105,1.2168,1.2217,1.2241,1.224,1.2221,1.2186,1.2126,1.2003,1.1836,1.1651
0.336,1.3983,1.4334,1.4684,1.5035,1.5382,1.5728,1.6076,1.6425,1.6775,1.7126,1.7477,1.7827,1.8178,1.8528,1.8877,1.9225,1.9572,1.9917,2.0259,2.0599,2.0939,2.1281,2.1629,2.1978,2.2331,2.2669,2.3013,2.3333,2.3627,2.3908,1.1998,1.1986,1.1983,1.1977,1.1939,1.1878,1.1836,1.18,1.1781,1.1775,1.1769,1.1764,1.1763,1.1776,1.1812,1.1856,1.1906,1.197,1.2048,1.2133,1.2222,1.2296,1.2345,1.236,1.2352,1.2264,1.2196,1.2052,1.1861,1.1651
0.34,1.4027,1.4371,1.4715,1.5059,1.54,1.5741,1.6082,1.6424,1.6768,1.7112,1.7456,1.78,1.8144,1.8488,1.8832,1.9174,1.9513,1.9851,2.0188,2.0525,2.086,2.1194,2.1531,2.1872,2.2215,2.2559,2.2898,2.3219,2.3514,2.3778,1.1955,1.1948,1.1949,1.1948,1.1898,1.1852,1.1809,1.1773,1.1749,1.1736,1.1728,1.1721,1.1717,1.1718,1.1732,1.1773,1.183,1.1897,1.1965,1.2037,1.2118,1.22,1.227,1.2316,1.2338,1.2323,1.2259,1.2137,1.1958,1.1738
0.344,1.407,1.4415,1.4759,1.5104,1.5446,1.5787,1.613,1.6473,1.6818,1.7163,1.7508,1.7853,1.8198,1.8543,1.8888,1.9228,1.9566,1.9904,2.0241,2.058,2.0918,2.1255,2.1594,2.1935,2.228,2.2621,2.2965,2.3294,2.3595,2.3865,1.1998,1.2011,1.2015,1.1988,1.1945,1.1889,1.1842,1.1809,1.1788,1.1766,1.1745,1.1728,1.1718,1.1717,1.1738,1.1798,1.1867,1.1942,1.2015,1.2082,1.2154,1.223,1.2297,1.2347,1.2388,1.2348,1.2315,1.221,1.204,1.1825
0.348,1.4027,1.437,1.4713,1.5057,1.5398,1.5737,1.6077,1.6419,1.6763,1.7106,1.7449,1.7793,1.8137,1.8481,1.8825,1.9166,1.9503,1.9839,2.0181,2.0514,2.085,2.1184,2.1522,2.1864,2.2207,2.2551,2.2893,2.3227,2.3551,2.3865,1.1998,1.2021,1.2044,1.203,1.1986,1.1923,1.1871,1.1835,1.1812,1.1788,1.1763,1.1741,1.1724,1.1718,1.1736,1.1781,1.1852,1.1926,1.197,1.2057,1.2131,1.2217,1.2279,1.2323,1.2345,1.2338,1.2295,1.2213,1.2096,1.1955
0.352,1.407,1.441,1.4755,1.51,1.5442,1.5784,1.6127,1.6471,1.6816,1.716,1.7505,1.7851,1.8196,1.8542,1.8887,1.9231,1.9574,1.9916,2.0257,2.0591,2.0919,2.1249,2.1585,2.1927,2.2269,2.2614,2.2959,2.3298,2.3612,2.3908,1.2128,1.2067,1.2041,1.2015,1.1966,1.1916,1.187,1.1833,1.1804,1.1776,1.1752,1.1732,1.1719,1.1718,1.1736,1.1771,1.1816,1.1866,1.1926,1.2018,1.2125,1.2229,1.2311,1.2365,1.2414,1.2443,1.2435,1.2365,1.222,1.2042
0.356,1.407,1.4413,1.4755,1.5096,1.5436,1.5776,1.6117,1.646,1.6803,1.7146,1.749,1.7834,1.8177,1.8521,1.8865,1.9208,1.9548,1.9888,2.0227,2.0564,2.0898,2.1229,2.1561,2.1894,2.223,2.2571,2.2915,2.3253,2.3569,2.3865,1.2085,1.2066,1.2024,1.1981,1.1932,1.1882,1.1838,1.1804,1.1783,1.1768,1.1752,1.1737,1.1725,1.1718,1.1724,1.1754,1.18,1.1855,1.1914,1.1979,1.2061,1.2155,1.2247,1.2331,1.2402,1.2451,1.2456,1.2397,1.226,1.2085
0.36,1.4027,1.4375,1.4723,1.5072,1.5417,1.5762,1.6108,1.6455,1.6802,1.715,1.7499,1.7847,1.8195,1.8544,1.8893,1.9239,1.9584,1.9929,2.0273,2.0616,2.0956,2.1295,2.1629,2.1966,2.2308,2.2657,2.3006,2.3351,2.3681,2.3995,1.2085,1.2057,1.2039,1.2026,1.1974,1.1922,1.1874,1.1836,1.1805,1.1779,1.1753,1.1729,1.1712,1.1715,1.174,1.1782,1.1834,1.1888,1.1945,1.201,1.2088,1.2175,1.2275,1.2367,1.2433,1.245,1.2447,1.2395,1.228,1.2128
0.364,1.3983,1.4325,1.4669,1.5013,1.5355,1.5696,1.6037,1.6379,1.6721,1.7063,1.7406,1.7749,1.8092,1.8437,1.8781,1.9125,1.9468,1.981,2.0152,2.049,2.0824,2.1156,2.1485,2.1811,2.2139,2.2474,2.2819,2.3162,2.3498,2.3822,1.2128,1.2085,1.2065,1.2058,1.2013,1.1966,1.1919,1.1873,1.183,1.1793,1.1757,1.1725,1.1704,1.1702,1.172,1.1745,1.1775,1.181,1.1859,1.1925,1.2007,1.2098,1.2201,1.2312,1.2418,1.2497,1.2518,1.2497,1.242,1.2302
0.368,1.4113,1.4457,1.4801,1.5145,1.5488,1.5828,1.6169,1.651,1.6852,1.7196,1.754,1.7885,1.8229,1.8574,1.892,1.9264,1.9607,1.9949,2.029,2.0629,2.0964,2.1293,2.1621,2.1952,2.2284,2.2623,2.2968,2.3313,2.3656,2.3995,1.2128,1.2097,1.2072,1.2064,1.2017,1.1962,1.1907,1.1854,1.181,1.1779,1.1756,1.1736,1.1722,1.1715,1.1717,1.1736,1.1771,1.182,1.1876,1.1937,1.2019,1.2124,1.2233,1.2329,1.2423,1.2487,1.2496,1.2491,1.2453,1.2388
